invocation_id,block,key_id,message_id,rand_index,start_us,end_us,elapsed_us,K,reject_z,reject_w0,reject_ct0,reject_hint,sign_rc,verify_rc,siglen,rng_ok,k_ok
40119,4,2,2,40119,14908103,14993931,85828,9,5,3,0,0,0,0,2420,1,1
40120,4,2,2,40120,15008771,15072195,63424,6,2,3,0,0,0,0,2420,1,1
40121,4,2,0,40121,15087059,15134146,47087,4,1,2,0,0,0,0,2420,1,1
40122,4,2,4,40122,15149003,15215534,66531,7,6,0,0,0,0,0,2420,1,1
40123,4,2,1,40123,15230363,15322107,91744,10,7,2,0,0,0,0,2420,1,1
40124,4,2,4,40124,15336974,15366168,29194,2,1,0,0,0,0,0,2420,1,1
40125,4,2,4,40125,15380996,15410197,29201,2,1,0,0,0,0,0,2420,1,1
40126,4,2,0,40126,15425063,15454264,29201,2,1,0,0,0,0,0,2420,1,1
40127,4,2,3,40127,15469093,15525049,55956,5,1,3,0,0,0,0,2420,1,1
40128,4,2,1,40128,15539890,15561653,21763,1,0,0,0,0,0,0,2420,1,1
40129,4,2,0,40129,15576507,15672770,96263,10,4,5,0,0,0,0,2420,1,1
40130,4,2,1,40130,15687613,15725735,38122,3,1,1,0,0,0,0,2420,1,1
40131,4,2,2,40131,15740564,15880100,139536,16,11,4,0,0,0,0,2420,1,1
40132,4,2,0,40132,15894950,15924204,29254,2,1,0,0,0,0,0,2420,1,1
40133,4,2,0,40133,15939049,16029463,90414,10,8,1,0,0,0,0,2420,1,1
40134,4,2,0,40134,16044309,16082432,38123,3,1,1,0,0,0,0,2420,1,1
40135,4,2,4,40135,16097265,16127920,30655,2,0,1,0,0,0,0,2420,1,1
40136,4,2,2,40136,16142765,16173433,30668,2,0,1,0,0,0,0,2420,1,1
40137,4,2,4,40137,16188282,16247367,59085,6,5,0,0,0,0,0,2420,1,1
40138,4,2,1,40138,16262223,16300338,38115,3,1,1,0,0,0,0,2420,1,1
40139,4,2,0,40139,16315191,16369715,54524,5,2,2,0,0,0,0,2420,1,1
40140,4,2,1,40140,16384560,16406316,21756,1,0,0,0,0,0,0,2420,1,1
40141,4,2,4,40141,16421145,16442893,21748,1,0,0,0,0,0,0,2420,1,1
40142,4,2,2,40142,16457734,16497335,39601,3,0,2,0,0,0,0,2420,1,1
40143,4,2,4,40143,16512184,16609762,97578,10,3,6,0,0,0,0,2420,1,1
40144,4,2,1,40144,16624624,16655290,30666,2,0,1,0,0,0,0,2420,1,1
40145,4,2,2,40145,16670139,16758858,88719,9,3,5,0,0,0,0,2420,1,1
40146,4,2,4,40146,16773703,16820773,47070,4,1,2,0,0,0,0,2420,1,1
40147,4,2,0,40147,16835622,16888679,53057,5,3,1,0,0,0,0,2420,1,1
40148,4,2,4,40148,16903544,16932739,29195,2,1,0,0,0,0,0,2420,1,1
40149,4,2,3,40149,16947571,16984235,36664,3,2,0,0,0,0,0,2420,1,1
40150,4,2,2,40150,16999096,17067067,67971,7,5,1,0,0,0,0,2420,1,1
40151,4,2,4,40151,17081915,17134971,53056,5,3,1,0,0,0,0,2420,1,1
40152,4,2,2,40152,17149827,17247495,97668,10,3,6,0,0,0,0,2420,1,1
40153,4,2,4,40153,17262348,17307962,45614,4,2,1,0,0,0,0,2420,1,1
40154,4,2,3,40154,17322824,17360943,38119,3,1,1,0,0,0,0,2420,1,1
40155,4,2,4,40155,17375796,17460174,84378,9,6,2,0,0,0,0,2420,1,1
40156,4,2,3,40156,17475035,17505706,30671,2,0,1,0,0,0,0,2420,1,1
40157,4,2,1,40157,17520554,17542314,21760,1,0,0,0,0,0,0,2420,1,1
40158,4,2,3,40158,17557175,17644473,87298,9,4,4,0,0,0,0,2420,1,1
40159,4,2,1,40159,17659301,17688533,29232,2,1,0,0,0,0,0,2420,1,1
40160,4,2,3,40160,17703398,17741523,38125,3,1,1,0,0,0,0,2420,1,1
40161,4,2,0,40161,17756356,17794486,38130,3,1,1,0,0,0,0,2420,1,1
40162,4,2,4,40162,17809347,17840011,30664,2,0,1,0,0,0,0,2420,1,1
40163,4,2,0,40163,17854843,17933272,78429,8,4,3,0,0,0,0,2420,1,1
40164,4,2,3,40164,17948133,17999751,51618,5,4,0,0,0,0,0,2420,1,1
40165,4,2,3,40165,18014585,18122859,108274,12,8,3,0,0,0,0,2420,1,1
40166,4,2,3,40166,18137738,18168387,30649,2,0,1,0,0,0,0,2420,1,1
40167,4,2,0,40167,18183252,18219966,36714,3,2,0,0,0,0,0,2420,1,1
40168,4,2,1,40168,18234831,18289340,54509,5,2,2,0,0,0,0,2420,1,1
40169,4,2,4,40169,18304169,18333360,29191,2,1,0,0,0,0,0,2420,1,1
40170,4,2,0,40170,18348197,18457904,109707,12,7,4,0,0,0,0,2420,1,1
40171,4,2,3,40171,18472755,18501951,29196,2,1,0,0,0,0,0,2420,1,1
40172,4,2,2,40172,18516791,18633853,117062,13,8,4,0,0,0,0,2420,1,1
40173,4,2,3,40173,18648705,18670453,21748,1,0,0,0,0,0,0,2420,1,1
40174,4,2,3,40174,18685313,18707046,21733,1,0,0,0,0,0,0,2420,1,1
40175,4,2,2,40175,18721906,18752580,30674,2,0,1,0,0,0,0,2420,1,1
40176,4,2,4,40176,18767441,18796648,29207,2,1,0,0,0,0,0,2420,1,1
40177,4,2,2,40177,18811488,18880927,69439,7,4,2,0,0,0,0,2420,1,1
40178,4,2,1,40178,18895789,18932500,36711,3,2,0,0,0,0,0,2420,1,1
40179,4,2,4,40179,18947344,18985472,38128,3,1,1,0,0,0,0,2420,1,1
40180,4,2,0,40180,19000308,19022072,21764,1,0,0,0,0,0,0,2420,1,1
40181,4,2,0,40181,19036921,19097420,60499,6,4,1,0,0,0,0,2420,1,1
40182,4,2,0,40182,19112256,19134016,21760,1,0,0,0,0,0,0,2420,1,1
40183,4,2,1,40183,19148841,19170593,21752,1,0,0,0,0,0,0,2420,1,1
40184,4,2,4,40184,19185434,19314560,129126,15,12,2,0,0,0,0,2420,1,1
40185,4,2,1,40185,19329390,19351150,21760,1,0,0,0,0,0,0,2420,1,1
40186,4,2,2,40186,19366011,19413042,47031,4,1,2,0,0,0,0,2420,1,1
40187,4,2,4,40187,19427867,19474928,47061,4,1,2,0,0,0,0,2420,1,1
40188,4,2,0,40188,19489780,19527925,38145,3,1,1,0,0,0,0,2420,1,1
40189,4,2,1,40189,19542774,19580941,38167,3,1,1,0,0,0,0,2420,1,1
40190,4,2,4,40190,19595781,19624976,29195,2,1,0,0,0,0,0,2420,1,1
40191,4,2,4,40191,19639800,19670441,30641,2,0,1,0,0,0,0,2420,1,1
40192,4,2,2,40192,19685302,19854398,169096,19,9,9,0,0,0,0,2420,1,1
40193,4,2,1,40193,19869226,19890986,21760,1,0,0,0,0,0,0,2420,1,1
40194,4,2,4,40194,19905844,19960329,54485,5,2,2,0,0,0,0,2420,1,1
40195,4,2,4,40195,19975158,20011824,36666,3,2,0,0,0,0,0,2420,1,1
40196,4,2,2,40196,20026685,20048421,21736,1,0,0,0,0,0,0,2420,1,1
40197,4,2,4,40197,20063250,20085003,21753,1,0,0,0,0,0,0,2420,1,1
40198,4,2,3,40198,20099856,20129056,29200,2,1,0,0,0,0,0,2420,1,1
40199,4,2,3,40199,20143904,20180556,36652,3,2,0,0,0,0,0,2420,1,1
40200,4,2,1,40200,20195432,20217192,21760,1,0,0,0,0,0,0,2420,1,1
40201,4,2,1,40201,20232045,20277664,45619,4,2,1,0,0,0,0,2420,1,1
40202,4,2,1,40202,20292508,20330661,38153,3,1,1,0,0,0,0,2420,1,1
40203,4,2,1,40203,20345497,20389632,44135,4,3,0,0,0,0,0,2420,1,1
40204,4,2,1,40204,20404482,20426230,21748,1,0,0,0,0,0,0,2420,1,1
40205,4,2,3,40205,20441063,20462807,21744,1,0,0,0,0,0,0,2420,1,1
40206,4,2,0,40206,20477651,20499415,21764,1,0,0,0,0,0,0,2420,1,1
40207,4,2,3,40207,20514272,20600013,85741,9,5,3,0,0,0,0,2420,1,1
40208,4,2,3,40208,20614862,20644055,29193,2,1,0,0,0,0,0,2420,1,1
40209,4,2,1,40209,20658923,20722342,63419,6,2,3,0,0,0,0,2420,1,1
40210,4,2,1,40210,20737207,20814136,76929,8,5,2,0,0,0,0,2420,1,1
40211,4,2,3,40211,20828969,20850709,21740,1,0,0,0,0,0,0,2420,1,1
40212,4,2,3,40212,20865558,20887290,21732,1,0,0,0,0,0,0,2420,1,1
40213,4,2,4,40213,20902159,20947772,45613,4,2,1,0,0,0,0,2420,1,1
40214,4,2,4,40214,20962632,20991815,29183,2,1,0,0,0,0,0,2420,1,1
40215,4,2,4,40215,21006671,21100003,93332,10,6,3,0,0,0,0,2420,1,1
40216,4,2,3,40216,21114853,21144070,29217,2,1,0,0,0,0,0,2420,1,1
40217,4,2,2,40217,21158923,21222522,63599,6,3,1,0,1,0,0,2420,1,1
40218,4,2,0,40218,21237390,21259154,21764,1,0,0,0,0,0,0,2420,1,1
40219,4,2,0,40219,21274006,21295762,21756,1,0,0,0,0,0,0,2420,1,1
40220,4,2,2,40220,21310607,21387502,76895,8,5,2,0,0,0,0,2420,1,1
40221,4,2,2,40221,21402335,21449370,47035,4,1,2,0,0,0,0,2420,1,1
40222,4,2,3,40222,21464250,21612705,148455,17,11,5,0,0,0,0,2420,1,1
40223,4,2,3,40223,21627566,21656758,29192,2,1,0,0,0,0,0,2420,1,1
40224,4,2,4,40224,21671638,21709778,38140,3,1,1,0,0,0,0,2420,1,1
40225,4,2,2,40225,21724631,21841857,117226,13,8,4,0,0,0,0,2420,1,1
40226,4,2,1,40226,21856728,21920112,63384,6,2,3,0,0,0,0,2420,1,1
40227,4,2,4,40227,21934965,21964172,29207,2,1,0,0,0,0,0,2420,1,1
40228,4,2,4,40228,21979017,22042434,63417,6,2,3,0,0,0,0,2420,1,1
40229,4,2,2,40229,22057290,22086510,29220,2,1,0,0,0,0,0,2420,1,1
40230,4,2,2,40230,22101355,22130543,29188,2,1,0,0,0,0,0,2420,1,1
40231,4,2,1,40231,22145411,22167172,21761,1,0,0,0,0,0,0,2420,1,1
40232,4,2,4,40232,22182032,22203777,21745,1,0,0,0,0,0,0,2420,1,1
40233,4,2,1,40233,22218609,22398379,179770,20,9,9,0,1,0,0,2420,1,1
40234,4,2,0,40234,22413246,22473775,60529,6,4,1,0,0,0,0,2420,1,1
40235,4,2,2,40235,22488607,22565476,76869,8,5,2,0,0,0,0,2420,1,1
40236,4,2,4,40236,22580321,22602074,21753,1,0,0,0,0,0,0,2420,1,1
40237,4,2,3,40237,22616927,22638675,21748,1,0,0,0,0,0,0,2420,1,1
40238,4,2,1,40238,22653543,22702034,48491,4,0,3,0,0,0,0,2420,1,1
40239,4,2,0,40239,22716886,22738638,21752,1,0,0,0,0,0,0,2420,1,1
40240,4,2,3,40240,22753487,22775232,21745,1,0,0,0,0,0,0,2420,1,1
40241,4,2,3,40241,22790065,22865477,75412,8,6,1,0,0,0,0,2420,1,1
40242,4,2,3,40242,22880357,22902089,21732,1,0,0,0,0,0,0,2420,1,1
40243,4,2,3,40243,22916957,22963977,47020,4,1,2,0,0,0,0,2420,1,1
40244,4,2,1,40244,22978857,23045430,66573,7,6,0,0,0,0,0,2420,1,1
40245,4,2,1,40245,23060278,23096963,36685,3,2,0,0,0,0,0,2420,1,1
40246,4,2,3,40246,23111808,23141004,29196,2,1,0,0,0,0,0,2420,1,1
40247,4,2,3,40247,23155841,23177573,21732,1,0,0,0,0,0,0,2420,1,1
40248,4,2,0,40248,23192453,23238055,45602,4,2,1,0,0,0,0,2420,1,1
40249,4,2,3,40249,23252908,23289553,36645,3,2,0,0,0,0,0,2420,1,1
40250,4,2,1,40250,23304402,23349977,45575,4,2,1,0,0,0,0,2420,1,1
40251,4,2,4,40251,23364834,23386574,21740,1,0,0,0,0,0,0,2420,1,1
40252,4,2,3,40252,23401418,23542154,140736,15,4,10,0,0,0,0,2420,1,1
40253,4,2,4,40253,23557016,23602597,45581,4,2,1,0,0,0,0,2420,1,1
40254,4,2,3,40254,23617462,23639211,21749,1,0,0,0,0,0,0,2420,1,1
40255,4,2,4,40255,23654067,23729511,75444,7,1,4,0,1,0,0,2420,1,1
40256,4,2,3,40256,23744375,23775063,30688,2,0,1,0,0,0,0,2420,1,1
40257,4,2,0,40257,23789915,23819160,29245,2,1,0,0,0,0,0,2420,1,1
40258,4,2,2,40258,23834024,23872157,38133,3,1,1,0,0,0,0,2420,1,1
40259,4,2,4,40259,23886994,23925120,38126,3,1,1,0,0,0,0,2420,1,1
40260,4,2,3,40260,23939981,24007911,67930,7,5,1,0,0,0,0,2420,1,1
40261,4,2,3,40261,24022767,24120629,97862,11,9,1,0,0,0,0,2420,1,1
40262,4,2,4,40262,24135511,24198937,63426,6,2,3,0,0,0,0,2420,1,1
40263,4,2,2,40263,24213793,24265364,51571,5,4,0,0,0,0,0,2420,1,1
40264,4,2,0,40264,24280220,24348208,67988,7,5,1,0,0,0,0,2420,1,1
40265,4,2,2,40265,24363045,24418986,55941,5,1,3,0,0,0,0,2420,1,1
40266,4,2,2,40266,24433823,24463025,29202,2,1,0,0,0,0,0,2420,1,1
40267,4,2,0,40267,24477877,24508557,30680,2,0,1,0,0,0,0,2420,1,1
40268,4,2,3,40268,24523408,24577931,54523,5,2,2,0,0,0,0,2420,1,1
40269,4,2,2,40269,24592755,24621956,29201,2,1,0,0,0,0,0,2420,1,1
40270,4,2,0,40270,24636816,24658581,21765,1,0,0,0,0,0,0,2420,1,1
40271,4,2,3,40271,24673421,24738332,64911,6,1,4,0,0,0,0,2420,1,1
40272,4,2,4,40272,24753169,24813724,60555,6,4,1,0,0,0,0,2420,1,1
40273,4,2,4,40273,24828564,24874149,45585,4,2,1,0,0,0,0,2420,1,1
40274,4,2,2,40274,24888997,24918202,29205,2,1,0,0,0,0,0,2420,1,1
40275,4,2,2,40275,24933031,24963689,30658,2,0,1,0,0,0,0,2420,1,1
40276,4,2,4,40276,24978555,25030134,51579,5,4,0,0,0,0,0,2420,1,1
40277,4,2,1,40277,25044976,25118769,73793,7,1,5,0,0,0,0,2420,1,1
40278,4,2,4,40278,25133626,25180629,47003,4,1,2,0,0,0,0,2420,1,1
40279,4,2,4,40279,25195454,25224655,29201,2,1,0,0,0,0,0,2420,1,1
40280,4,2,0,40280,25239508,25285098,45590,4,2,1,0,0,0,0,2420,1,1
40281,4,2,0,40281,25299919,25339667,39748,3,1,0,0,1,0,0,2420,1,1
40282,4,2,4,40282,25354504,25391171,36667,3,2,0,0,0,0,0,2420,1,1
40283,4,2,4,40283,25405996,25435183,29187,2,1,0,0,0,0,0,2420,1,1
40284,4,2,1,40284,25450035,25558251,108216,12,8,3,0,0,0,0,2420,1,1
40285,4,2,0,40285,25573076,25611202,38126,3,1,1,0,0,0,0,2420,1,1
40286,4,2,3,40286,25626039,25686572,60533,6,4,1,0,0,0,0,2420,1,1
40287,4,2,0,40287,25701393,25730623,29230,2,1,0,0,0,0,0,2420,1,1
40288,4,2,1,40288,25745479,25774680,29201,2,1,0,0,0,0,0,2420,1,1
40289,4,2,0,40289,25789501,25888849,99348,11,8,2,0,0,0,0,2420,1,1
40290,4,2,1,40290,25903688,26011896,108208,12,8,3,0,0,0,0,2420,1,1
40291,4,2,0,40291,26026723,26055925,29202,2,1,0,0,0,0,0,2420,1,1
40292,4,2,2,40292,26070758,26116350,45592,4,2,1,0,0,0,0,2420,1,1
40293,4,2,4,40293,26131171,26179674,48503,4,0,3,0,0,0,0,2420,1,1
40294,4,2,0,40294,26194526,26289289,94763,10,5,4,0,0,0,0,2420,1,1
40295,4,2,0,40295,26304135,26349736,45601,4,2,1,0,0,0,0,2420,1,1
40296,4,2,1,40296,26364578,26419096,54518,5,2,2,0,0,0,0,2420,1,1
40297,4,2,4,40297,26433921,26455661,21740,1,0,0,0,0,0,0,2420,1,1
40298,4,2,4,40298,26470494,26547344,76850,8,5,2,0,0,0,0,2420,1,1
40299,4,2,4,40299,26562185,26591377,29192,2,1,0,0,0,0,0,2420,1,1
40300,4,2,2,40300,26606214,26729328,123114,14,10,3,0,0,0,0,2420,1,1
40301,4,2,4,40301,26744177,26797269,53092,5,3,1,0,0,0,0,2420,1,1
40302,4,2,0,40302,26812118,26857713,45595,4,2,1,0,0,0,0,2420,1,1
40303,4,2,0,40303,26872553,26928537,55984,5,1,3,0,0,0,0,2420,1,1
40304,4,2,2,40304,26943373,26965122,21749,1,0,0,0,0,0,0,2420,1,1
40305,4,2,0,40305,26979943,27070364,90421,10,8,1,0,0,0,0,2420,1,1
40306,4,2,4,40306,27085219,27115877,30658,2,0,1,0,0,0,0,2420,1,1
40307,4,2,2,40307,27130697,27219405,88708,9,3,5,0,0,0,0,2420,1,1
40308,4,2,1,40308,27234261,27264925,30664,2,0,1,0,0,0,0,2420,1,1
40309,4,2,3,40309,27279762,27310419,30657,2,0,1,0,0,0,0,2420,1,1
40310,4,2,3,40310,27325256,27449823,124567,14,9,4,0,0,0,0,2420,1,1
40311,4,2,0,40311,27464688,27502861,38173,3,1,1,0,0,0,0,2420,1,1
40312,4,2,0,40312,27517710,27572238,54528,5,2,2,0,0,0,0,2420,1,1
40313,4,2,3,40313,27587063,27608807,21744,1,0,0,0,0,0,0,2420,1,1
