invocation_id,block,key_id,message_id,rand_index,start_us,end_us,elapsed_us,K,reject_z,reject_w0,reject_ct0,reject_hint,sign_rc,verify_rc,siglen,rng_ok,k_ok
30000,3,7,0,30000,6963218,7080502,117284,12,3,7,0,1,0,0,2420,1,1
30001,3,7,0,30001,7095568,7149950,54382,5,2,2,0,0,0,0,2420,1,1
30002,3,7,0,30002,7164685,7193760,29075,2,1,0,0,0,0,0,2420,1,1
30003,3,7,3,30003,7208491,7230117,21626,1,0,0,0,0,0,0,2420,1,1
30004,3,7,4,30004,7244845,7306673,61828,6,3,2,0,0,0,0,2420,1,1
30005,3,7,3,30005,7321396,7366816,45420,4,2,1,0,0,0,0,2420,1,1
30006,3,7,4,30006,7381538,7449371,67833,7,5,1,0,0,0,0,2420,1,1
30007,3,7,2,30007,7464099,7554124,90025,9,2,6,0,0,0,0,2420,1,1
30008,3,7,1,30008,7568847,7699254,130407,14,6,6,0,1,0,0,2420,1,1
30009,3,7,3,30009,7713993,7743066,29073,2,1,0,0,0,0,0,2420,1,1
30010,3,7,1,30010,7757790,7779412,21622,1,0,0,0,0,0,0,2420,1,1
30011,3,7,1,30011,7794146,7876936,82790,9,7,1,0,0,0,0,2420,1,1
30012,3,7,2,30012,7891668,7954940,63272,6,2,3,0,0,0,0,2420,1,1
30013,3,7,2,30013,7969663,8000193,30530,2,0,1,0,0,0,0,2420,1,1
30014,3,7,3,30014,8014921,8117020,102099,11,6,4,0,0,0,0,2420,1,1
30015,3,7,3,30015,8131746,8160812,29066,2,1,0,0,0,0,0,2420,1,1
30016,3,7,0,30016,8175539,8246324,70785,7,3,3,0,0,0,0,2420,1,1
30017,3,7,0,30017,8261056,8290139,29083,2,1,0,0,0,0,0,2420,1,1
30018,3,7,0,30018,8304874,8350316,45442,4,2,1,0,0,0,0,2420,1,1
30019,3,7,4,30019,8365051,8394128,29077,2,1,0,0,0,0,0,2420,1,1
30020,3,7,0,30020,8408851,8470688,61837,6,3,2,0,0,0,0,2420,1,1
30021,3,7,0,30021,8485423,8514499,29076,2,1,0,0,0,0,0,2420,1,1
30022,3,7,0,30022,8529230,8550852,21622,1,0,0,0,0,0,0,2420,1,1
30023,3,7,3,30023,8565587,8625972,60385,6,4,1,0,0,0,0,2420,1,1
30024,3,7,0,30024,8640696,8744210,103514,11,5,5,0,0,0,0,2420,1,1
30025,3,7,0,30025,8758937,8780554,21617,1,0,0,0,0,0,0,2420,1,1
30026,3,7,3,30026,8795281,8831821,36540,3,2,0,0,0,0,0,2420,1,1
30027,3,7,3,30027,8846540,8868142,21602,1,0,0,0,0,0,0,2420,1,1
30028,3,7,2,30028,8882860,8946115,63255,6,2,3,0,0,0,0,2420,1,1
30029,3,7,3,30029,8960830,9007743,46913,4,1,2,0,0,0,0,2420,1,1
30030,3,7,2,30030,9022458,9082830,60372,6,4,1,0,0,0,0,2420,1,1
30031,3,7,4,30031,9097545,9126632,29087,2,1,0,0,0,0,0,2420,1,1
30032,3,7,4,30032,9141347,9170401,29054,2,1,0,0,0,0,0,2420,1,1
30033,3,7,1,30033,9185120,9206738,21618,1,0,0,0,0,0,0,2420,1,1
30034,3,7,0,30034,9221461,9313168,91707,10,7,2,0,0,0,0,2420,1,1
30035,3,7,0,30035,9327893,9349511,21618,1,0,0,0,0,0,0,2420,1,1
30036,3,7,4,30036,9364239,9451332,87093,9,4,4,0,0,0,0,2420,1,1
30037,3,7,3,30037,9466052,9538284,72232,7,2,4,0,0,0,0,2420,1,1
30038,3,7,0,30038,9553004,9582085,29081,2,1,0,0,0,0,0,2420,1,1
30039,3,7,1,30039,9596812,9618430,21618,1,0,0,0,0,0,0,2420,1,1
30040,3,7,1,30040,9633157,9678609,45452,4,2,1,0,0,0,0,2420,1,1
30041,3,7,2,30041,9693336,9714938,21602,1,0,0,0,0,0,0,2420,1,1
30042,3,7,2,30042,9729654,9760159,30505,2,0,1,0,0,0,0,2420,1,1
30043,3,7,2,30043,9774879,9805383,30504,2,0,1,0,0,0,0,2420,1,1
30044,3,7,0,30044,9820097,9850618,30521,2,0,1,0,0,0,0,2420,1,1
30045,3,7,2,30045,9865346,9901884,36538,3,2,0,0,0,0,0,2420,1,1
30046,3,7,1,30046,9916602,9938220,21618,1,0,0,0,0,0,0,2420,1,1
30047,3,7,4,30047,9952946,9983450,30504,2,0,1,0,0,0,0,2420,1,1
30048,3,7,4,30048,9998166,10027220,29054,2,1,0,0,0,0,0,2420,1,1
30049,3,7,3,30049,10041937,10078478,36541,3,2,0,0,0,0,0,2420,1,1
30050,3,7,1,30050,10093200,10140114,46914,4,1,2,0,0,0,0,2420,1,1
30051,3,7,1,30051,10154843,10207759,52916,5,3,1,0,0,0,0,2420,1,1
30052,3,7,3,30052,10222485,10285791,63306,6,2,3,0,0,0,0,2420,1,1
30053,3,7,1,30053,10300508,10345977,45469,4,2,1,0,0,0,0,2420,1,1
30054,3,7,1,30054,10360703,10400171,39468,3,0,2,0,0,0,0,2420,1,1
30055,3,7,2,30055,10414901,10451404,36503,3,2,0,0,0,0,0,2420,1,1
30056,3,7,2,30056,10466129,10502639,36510,3,2,0,0,0,0,0,2420,1,1
30057,3,7,4,30057,10517361,10538963,21602,1,0,0,0,0,0,0,2420,1,1
30058,3,7,4,30058,10553684,10609487,55803,5,1,3,0,0,0,0,2420,1,1
30059,3,7,2,30059,10624209,10654750,30541,2,0,1,0,0,0,0,2420,1,1
30060,3,7,3,30060,10669467,10732758,63291,6,2,3,0,0,0,0,2420,1,1
30061,3,7,0,30061,10747475,10801869,54394,5,2,2,0,0,0,0,2420,1,1
30062,3,7,2,30062,10816598,10838200,21602,1,0,0,0,0,0,0,2420,1,1
30063,3,7,2,30063,10852922,10874524,21602,1,0,0,0,0,0,0,2420,1,1
30064,3,7,1,30064,10889241,10991341,102100,11,6,4,0,0,0,0,2420,1,1
30065,3,7,1,30065,11006073,11036592,30519,2,0,1,0,0,0,0,2420,1,1
30066,3,7,3,30066,11051317,11089281,37964,3,1,1,0,0,0,0,2420,1,1
30067,3,7,1,30067,11104003,11186621,82618,8,1,6,0,0,0,0,2420,1,1
30068,3,7,3,30068,11201346,11255732,54386,5,2,2,0,0,0,0,2420,1,1
30069,3,7,2,30069,11270449,11292051,21602,1,0,0,0,0,0,0,2420,1,1
30070,3,7,1,30070,11306772,11328390,21618,1,0,0,0,0,0,0,2420,1,1
30071,3,7,4,30071,11343115,11396052,52937,5,3,1,0,0,0,0,2420,1,1
30072,3,7,2,30072,11410769,11454766,43997,4,3,0,0,0,0,0,2420,1,1
30073,3,7,1,30073,11469484,11491102,21618,1,0,0,0,0,0,0,2420,1,1
30074,3,7,0,30074,11505832,11534935,29103,2,1,0,0,0,0,0,2420,1,1
30075,3,7,3,30075,11549661,11571263,21602,1,0,0,0,0,0,0,2420,1,1
30076,3,7,4,30076,11585984,11615054,29070,2,1,0,0,0,0,0,2420,1,1
30077,3,7,4,30077,11629773,11651375,21602,1,0,0,0,0,0,0,2420,1,1
30078,3,7,1,30078,11666096,11742886,76790,8,5,2,0,0,0,0,2420,1,1
30079,3,7,0,30079,11757612,11779230,21618,1,0,0,0,0,0,0,2420,1,1
30080,3,7,0,30080,11793959,11831951,37992,3,1,1,0,0,0,0,2420,1,1
30081,3,7,4,30081,11846679,11899589,52910,5,3,1,0,0,0,0,2420,1,1
30082,3,7,3,30082,11914311,11935912,21601,1,0,0,0,0,0,0,2420,1,1
30083,3,7,4,30083,11950630,11972232,21602,1,0,0,0,0,0,0,2420,1,1
30084,3,7,1,30084,11986952,12017476,30524,2,0,1,0,0,0,0,2420,1,1
30085,3,7,2,30085,12032202,12085113,52911,5,3,1,0,0,0,0,2420,1,1
30086,3,7,0,30086,12099830,12152800,52970,5,3,1,0,0,0,0,2420,1,1
30087,3,7,0,30087,12167526,12189143,21617,1,0,0,0,0,0,0,2420,1,1
30088,3,7,2,30088,12203877,12234405,30528,2,0,1,0,0,0,0,2420,1,1
30089,3,7,4,30089,12249126,12303473,54347,5,2,2,0,0,0,0,2420,1,1
30090,3,7,0,30090,12318194,12354723,36529,3,2,0,0,0,0,0,2420,1,1
30091,3,7,3,30091,12369452,12391058,21606,1,0,0,0,0,0,0,2420,1,1
30092,3,7,1,30092,12405784,12497528,91744,10,7,2,0,0,0,0,2420,1,1
30093,3,7,0,30093,12512260,12533886,21626,1,0,0,0,0,0,0,2420,1,1
30094,3,7,0,30094,12548616,12570234,21618,1,0,0,0,0,0,0,2420,1,1
30095,3,7,2,30095,12584967,12614056,29089,2,1,0,0,0,0,0,2420,1,1
30096,3,7,4,30096,12628777,12748639,119862,13,6,6,0,0,0,0,2420,1,1
30097,3,7,2,30097,12763368,12814882,51514,5,4,0,0,0,0,0,2420,1,1
30098,3,7,2,30098,12829604,12876509,46905,4,1,2,0,0,0,0,2420,1,1
30099,3,7,3,30099,12891230,12921775,30545,2,0,1,0,0,0,0,2420,1,1
30100,3,7,0,30100,12936501,13005788,69287,7,4,2,0,0,0,0,2420,1,1
30101,3,7,3,30101,13020517,13097265,76748,8,5,2,0,0,0,0,2420,1,1
30102,3,7,1,30102,13111987,13166369,54382,5,2,2,0,0,0,0,2420,1,1
30103,3,7,2,30103,13181098,13202704,21606,1,0,0,0,0,0,0,2420,1,1
30104,3,7,1,30104,13217427,13253965,36538,3,2,0,0,0,0,0,2420,1,1
30105,3,7,2,30105,13268695,13299217,30522,2,0,1,0,0,0,0,2420,1,1
30106,3,7,2,30106,13313943,13390703,76760,8,5,2,0,0,0,0,2420,1,1
30107,3,7,1,30107,13405428,13435962,30534,2,0,1,0,0,0,0,2420,1,1
30108,3,7,2,30108,13450692,13505068,54376,5,2,2,0,0,0,0,2420,1,1
30109,3,7,0,30109,13519789,13541411,21622,1,0,0,0,0,0,0,2420,1,1
30110,3,7,2,30110,13556144,13628322,72178,7,2,4,0,0,0,0,2420,1,1
30111,3,7,0,30111,13643046,13707766,64720,6,1,4,0,0,0,0,2420,1,1
30112,3,7,2,30112,13722495,13744102,21607,1,0,0,0,0,0,0,2420,1,1
30113,3,7,2,30113,13758823,13796827,38004,3,1,1,0,0,0,0,2420,1,1
30114,3,7,4,30114,13811548,13842074,30526,2,0,1,0,0,0,0,2420,1,1
30115,3,7,4,30115,13856799,13893341,36542,3,2,0,0,0,0,0,2420,1,1
30116,3,7,2,30116,13908062,13929664,21602,1,0,0,0,0,0,0,2420,1,1
30117,3,7,3,30117,13944390,13974932,30542,2,0,1,0,0,0,0,2420,1,1
30118,3,7,2,30118,13989653,14094651,104998,11,4,6,0,0,0,0,2420,1,1
30119,3,7,4,30119,14109375,14178653,69278,7,4,2,0,0,0,0,2420,1,1
30120,3,7,1,30120,14193378,14214997,21619,1,0,0,0,0,0,0,2420,1,1
30121,3,7,4,30121,14229725,14291537,61812,6,3,2,0,0,0,0,2420,1,1
30122,3,7,0,30122,14306263,14342791,36528,3,2,0,0,0,0,0,2420,1,1
30123,3,7,4,30123,14357520,14475916,118396,13,7,5,0,0,0,0,2420,1,1
30124,3,7,3,30124,14490640,14527153,36513,3,2,0,0,0,0,0,2420,1,1
30125,3,7,0,30125,14541875,14609740,67865,7,5,1,0,0,0,0,2420,1,1
30126,3,7,1,30126,14624474,14687720,63246,6,2,3,0,0,0,0,2420,1,1
30127,3,7,1,30127,14702449,14724075,21626,1,0,0,0,0,0,0,2420,1,1
30128,3,7,1,30128,14738804,14767887,29083,2,1,0,0,0,0,0,2420,1,1
30129,3,7,2,30129,14782617,14872862,90245,10,8,1,0,0,0,0,2420,1,1
30130,3,7,3,30130,14887586,14909188,21602,1,0,0,0,0,0,0,2420,1,1
30131,3,7,1,30131,14923913,14961933,38020,3,1,1,0,0,0,0,2420,1,1
30132,3,7,3,30132,14976666,15013179,36513,3,2,0,0,0,0,0,2420,1,1
30133,3,7,1,30133,15027900,15049521,21621,1,0,0,0,0,0,0,2420,1,1
30134,3,7,1,30134,15064255,15093346,29091,2,1,0,0,0,0,0,2420,1,1
30135,3,7,3,30135,15108076,15129682,21606,1,0,0,0,0,0,0,2420,1,1
30136,3,7,4,30136,15144408,15173466,29058,2,1,0,0,0,0,0,2420,1,1
30137,3,7,3,30137,15188187,15209793,21606,1,0,0,0,0,0,0,2420,1,1
30138,3,7,4,30138,15224518,15255030,30512,2,0,1,0,0,0,0,2420,1,1
30139,3,7,0,30139,15269751,15298822,29071,2,1,0,0,0,0,0,2420,1,1
30140,3,7,3,30140,15313555,15335158,21603,1,0,0,0,0,0,0,2420,1,1
30141,3,7,1,30141,15349879,15371501,21622,1,0,0,0,0,0,0,2420,1,1
30142,3,7,2,30142,15386235,15415296,29061,2,1,0,0,0,0,0,2420,1,1
30143,3,7,3,30143,15430017,15482931,52914,5,3,1,0,0,0,0,2420,1,1
30144,3,7,0,30144,15497653,15541647,43994,4,3,0,0,0,0,0,2420,1,1
30145,3,7,1,30145,15556380,15578002,21622,1,0,0,0,0,0,0,2420,1,1
30146,3,7,3,30146,15592731,15623240,30509,2,0,1,0,0,0,0,2420,1,1
30147,3,7,1,30147,15637962,15659584,21622,1,0,0,0,0,0,0,2420,1,1
30148,3,7,2,30148,15674317,15730126,55809,5,1,3,0,0,0,0,2420,1,1
30149,3,7,1,30149,15744851,15796353,51502,5,4,0,0,0,0,0,2420,1,1
30150,3,7,4,30150,15811083,15857967,46884,4,1,2,0,0,0,0,2420,1,1
30151,3,7,2,30151,15872689,15925579,52890,5,3,1,0,0,0,0,2420,1,1
30152,3,7,1,30152,15940300,15978281,37981,3,1,1,0,0,0,0,2420,1,1
30153,3,7,4,30153,15993010,16014611,21601,1,0,0,0,0,0,0,2420,1,1
30154,3,7,3,30154,16029328,16080843,51515,5,4,0,0,0,0,0,2420,1,1
30155,3,7,3,30155,16095566,16164863,69297,7,4,2,0,0,0,0,2420,1,1
30156,3,7,0,30156,16179581,16201199,21618,1,0,0,0,0,0,0,2420,1,1
30157,3,7,0,30157,16215929,16292680,76751,8,5,2,0,0,0,0,2420,1,1
30158,3,7,2,30158,16307410,16336487,29077,2,1,0,0,0,0,0,2420,1,1
30159,3,7,3,30159,16351204,16398107,46903,4,1,2,0,0,0,0,2420,1,1
30160,3,7,2,30160,16412828,16471748,58920,6,5,0,0,0,0,0,2420,1,1
30161,3,7,3,30161,16486469,16539368,52899,5,3,1,0,0,0,0,2420,1,1
30162,3,7,1,30162,16554090,16584611,30521,2,0,1,0,0,0,0,2420,1,1
30163,3,7,1,30163,16599336,16620954,21618,1,0,0,0,0,0,0,2420,1,1
30164,3,7,1,30164,16635684,16657302,21618,1,0,0,0,0,0,0,2420,1,1
30165,3,7,2,30165,16672027,16710052,38025,3,1,1,0,0,0,0,2420,1,1
30166,3,7,0,30166,16724773,16746390,21617,1,0,0,0,0,0,0,2420,1,1
