file,source,source_commit,source_sha256,selection
measurements/telemetry/rp2040_end.csv,recorded-data/rp2040-telemetry/results/telemetry_20260910_220603_bb30cb54/rp2040_2/run_08/attempt_20260910_232645_55d8cdcc/raw.serial,measurement-record,7cf67554f2d3d6da7a3e0061734a4ffc04ca13e05e01fd660ef287f3910ec198,CRC-validated JSON records converted to CSV; condition columns added
measurements/telemetry/rp2040_start.csv,recorded-data/rp2040-telemetry/results/telemetry_20260910_220603_bb30cb54/rp2040_2/run_08/attempt_20260910_232645_55d8cdcc/raw.serial,measurement-record,7cf67554f2d3d6da7a3e0061734a4ffc04ca13e05e01fd660ef287f3910ec198,CRC-validated JSON records converted to CSV; condition columns added
measurements/telemetry/rp2040_hist.csv,recorded-data/rp2040-telemetry/results/telemetry_20260910_220603_bb30cb54/rp2040_2/run_08/attempt_20260910_232645_55d8cdcc/raw.serial,measurement-record,7cf67554f2d3d6da7a3e0061734a4ffc04ca13e05e01fd660ef287f3910ec198,CRC-validated JSON records converted to CSV; condition columns added
measurements/telemetry/rp2040_exception.csv,recorded-data/rp2040-telemetry/results/telemetry_20260910_220603_bb30cb54/rp2040_2/run_09/attempt_20260910_233653_d31e9675/raw.serial,measurement-record,b761d0fb9cdd0544e7fd12d5dd3c4866ba2298fdc2669a3aac2a9d2637d90868,CRC-validated JSON records converted to CSV; condition columns added
measurements/telemetry/rp2040_report.csv,recorded-data/rp2040-telemetry/results/telemetry_20260910_220603_bb30cb54/rp2040_2/run_09/attempt_20260910_233653_d31e9675/raw.serial,measurement-record,b761d0fb9cdd0544e7fd12d5dd3c4866ba2298fdc2669a3aac2a9d2637d90868,CRC-validated JSON records converted to CSV; condition columns added
measurements/telemetry/rp2040_end.csv,recorded-data/rp2040-telemetry/results/telemetry_20260910_220603_bb30cb54/rp2040_2/run_09/attempt_20260910_233653_d31e9675/raw.serial,measurement-record,b761d0fb9cdd0544e7fd12d5dd3c4866ba2298fdc2669a3aac2a9d2637d90868,CRC-validated JSON records converted to CSV; condition columns added
measurements/telemetry/rp2040_hist.csv,recorded-data/rp2040-telemetry/results/telemetry_20260910_220603_bb30cb54/rp2040_2/run_09/attempt_20260910_233653_d31e9675/raw.serial,measurement-record,b761d0fb9cdd0544e7fd12d5dd3c4866ba2298fdc2669a3aac2a9d2637d90868,CRC-validated JSON records converted to CSV; condition columns added
measurements/telemetry/rp2040_start.csv,recorded-data/rp2040-telemetry/results/telemetry_20260910_220603_bb30cb54/rp2040_2/run_09/attempt_20260910_233653_d31e9675/raw.serial,measurement-record,b761d0fb9cdd0544e7fd12d5dd3c4866ba2298fdc2669a3aac2a9d2637d90868,CRC-validated JSON records converted to CSV; condition columns added
measurements/telemetry/rp2040_exception.csv,recorded-data/rp2040-telemetry/results/telemetry_20260910_220603_bb30cb54/rp2040_2/run_10/attempt_20260910_234659_f94e26ec/raw.serial,measurement-record,b0d7e0371341eacc833534e6c371a48c915bfd7b01a2611a23d7ad4f978e88c8,CRC-validated JSON records converted to CSV; condition columns added
measurements/telemetry/rp2040_report.csv,recorded-data/rp2040-telemetry/results/telemetry_20260910_220603_bb30cb54/rp2040_2/run_10/attempt_20260910_234659_f94e26ec/raw.serial,measurement-record,b0d7e0371341eacc833534e6c371a48c915bfd7b01a2611a23d7ad4f978e88c8,CRC-validated JSON records converted to CSV; condition columns added
measurements/telemetry/rp2040_end.csv,recorded-data/rp2040-telemetry/results/telemetry_20260910_220603_bb30cb54/rp2040_2/run_10/attempt_20260910_234659_f94e26ec/raw.serial,measurement-record,b0d7e0371341eacc833534e6c371a48c915bfd7b01a2611a23d7ad4f978e88c8,CRC-validated JSON records converted to CSV; condition columns added
measurements/telemetry/rp2040_hist.csv,recorded-data/rp2040-telemetry/results/telemetry_20260910_220603_bb30cb54/rp2040_2/run_10/attempt_20260910_234659_f94e26ec/raw.serial,measurement-record,b0d7e0371341eacc833534e6c371a48c915bfd7b01a2611a23d7ad4f978e88c8,CRC-validated JSON records converted to CSV; condition columns added
measurements/telemetry/rp2040_start.csv,recorded-data/rp2040-telemetry/results/telemetry_20260910_220603_bb30cb54/rp2040_2/run_10/attempt_20260910_234659_f94e26ec/raw.serial,measurement-record,b0d7e0371341eacc833534e6c371a48c915bfd7b01a2611a23d7ad4f978e88c8,CRC-validated JSON records converted to CSV; condition columns added
measurements/telemetry/rp2040_exception.csv,recorded-data/rp2040-telemetry/results/telemetry_20260910_220603_bb30cb54/rp2040_2/run_11/attempt_20260910_235707_11c4261a/raw.serial,measurement-record,e7ffa0038d051a79c283b72218e9cfa5943720166d5d4b2d52d6267bd4822362,CRC-validated JSON records converted to CSV; condition columns added
measurements/telemetry/rp2040_report.csv,recorded-data/rp2040-telemetry/results/telemetry_20260910_220603_bb30cb54/rp2040_2/run_11/attempt_20260910_235707_11c4261a/raw.serial,measurement-record,e7ffa0038d051a79c283b72218e9cfa5943720166d5d4b2d52d6267bd4822362,CRC-validated JSON records converted to CSV; condition columns added
measurements/telemetry/rp2040_end.csv,recorded-data/rp2040-telemetry/results/telemetry_20260910_220603_bb30cb54/rp2040_2/run_11/attempt_20260910_235707_11c4261a/raw.serial,measurement-record,e7ffa0038d051a79c283b72218e9cfa5943720166d5d4b2d52d6267bd4822362,CRC-validated JSON records converted to CSV; condition columns added
measurements/telemetry/rp2040_hist.csv,recorded-data/rp2040-telemetry/results/telemetry_20260910_220603_bb30cb54/rp2040_2/run_11/attempt_20260910_235707_11c4261a/raw.serial,measurement-record,e7ffa0038d051a79c283b72218e9cfa5943720166d5d4b2d52d6267bd4822362,CRC-validated JSON records converted to CSV; condition columns added
measurements/telemetry/rp2040_start.csv,recorded-data/rp2040-telemetry/results/telemetry_20260910_220603_bb30cb54/rp2040_2/run_11/attempt_20260910_235707_11c4261a/raw.serial,measurement-record,e7ffa0038d051a79c283b72218e9cfa5943720166d5d4b2d52d6267bd4822362,CRC-validated JSON records converted to CSV; condition columns added
measurements/telemetry/rp2040_report.csv,recorded-data/rp2040-telemetry/results/telemetry_20260910_220603_bb30cb54/rp2040_2/run_12/attempt_20260911_000712_0ff90773/raw.serial,measurement-record,003acca1aba02a316cc5a776ba95ecc14d2f3123c1aa10c87292798cc00e460a,CRC-validated JSON records converted to CSV; condition columns added
measurements/telemetry/rp2040_end.csv,recorded-data/rp2040-telemetry/results/telemetry_20260910_220603_bb30cb54/rp2040_2/run_12/attempt_20260911_000712_0ff90773/raw.serial,measurement-record,003acca1aba02a316cc5a776ba95ecc14d2f3123c1aa10c87292798cc00e460a,CRC-validated JSON records converted to CSV; condition columns added
measurements/telemetry/rp2040_start.csv,recorded-data/rp2040-telemetry/results/telemetry_20260910_220603_bb30cb54/rp2040_2/run_12/attempt_20260911_000712_0ff90773/raw.serial,measurement-record,003acca1aba02a316cc5a776ba95ecc14d2f3123c1aa10c87292798cc00e460a,CRC-validated JSON records converted to CSV; condition columns added
measurements/telemetry/rp2040_hist.csv,recorded-data/rp2040-telemetry/results/telemetry_20260910_220603_bb30cb54/rp2040_2/run_12/attempt_20260911_000712_0ff90773/raw.serial,measurement-record,003acca1aba02a316cc5a776ba95ecc14d2f3123c1aa10c87292798cc00e460a,CRC-validated JSON records converted to CSV; condition columns added
measurements/telemetry/rp2040_report.csv,recorded-data/rp2040-telemetry/results/telemetry_20260910_220603_bb30cb54/rp2040_2/run_13/attempt_20260911_001717_051d7305/raw.serial,measurement-record,ddc3e0b32a8f373e4b531799e007ff7109a10ee5acb1524234b51f8dd9bc05e9,CRC-validated JSON records converted to CSV; condition columns added
measurements/telemetry/rp2040_end.csv,recorded-data/rp2040-telemetry/results/telemetry_20260910_220603_bb30cb54/rp2040_2/run_13/attempt_20260911_001717_051d7305/raw.serial,measurement-record,ddc3e0b32a8f373e4b531799e007ff7109a10ee5acb1524234b51f8dd9bc05e9,CRC-validated JSON records converted to CSV; condition columns added
measurements/telemetry/rp2040_start.csv,recorded-data/rp2040-telemetry/results/telemetry_20260910_220603_bb30cb54/rp2040_2/run_13/attempt_20260911_001717_051d7305/raw.serial,measurement-record,ddc3e0b32a8f373e4b531799e007ff7109a10ee5acb1524234b51f8dd9bc05e9,CRC-validated JSON records converted to CSV; condition columns added
measurements/telemetry/rp2040_hist.csv,recorded-data/rp2040-telemetry/results/telemetry_20260910_220603_bb30cb54/rp2040_2/run_13/attempt_20260911_001717_051d7305/raw.serial,measurement-record,ddc3e0b32a8f373e4b531799e007ff7109a10ee5acb1524234b51f8dd9bc05e9,CRC-validated JSON records converted to CSV; condition columns added
measurements/telemetry/rp2040_exception.csv,recorded-data/rp2040-telemetry/results/telemetry_20260910_220603_bb30cb54/rp2040_2/run_14/attempt_20260911_002722_554e8f5c/raw.serial,measurement-record,cf0edb204463e945e913586e46ddb9458491277efd8493a0e367339013fd1041,CRC-validated JSON records converted to CSV; condition columns added
measurements/telemetry/rp2040_report.csv,recorded-data/rp2040-telemetry/results/telemetry_20260910_220603_bb30cb54/rp2040_2/run_14/attempt_20260911_002722_554e8f5c/raw.serial,measurement-record,cf0edb204463e945e913586e46ddb9458491277efd8493a0e367339013fd1041,CRC-validated JSON records converted to CSV; condition columns added
measurements/telemetry/rp2040_end.csv,recorded-data/rp2040-telemetry/results/telemetry_20260910_220603_bb30cb54/rp2040_2/run_14/attempt_20260911_002722_554e8f5c/raw.serial,measurement-record,cf0edb204463e945e913586e46ddb9458491277efd8493a0e367339013fd1041,CRC-validated JSON records converted to CSV; condition columns added
measurements/telemetry/rp2040_hist.csv,recorded-data/rp2040-telemetry/results/telemetry_20260910_220603_bb30cb54/rp2040_2/run_14/attempt_20260911_002722_554e8f5c/raw.serial,measurement-record,cf0edb204463e945e913586e46ddb9458491277efd8493a0e367339013fd1041,CRC-validated JSON records converted to CSV; condition columns added
measurements/telemetry/rp2040_start.csv,recorded-data/rp2040-telemetry/results/telemetry_20260910_220603_bb30cb54/rp2040_2/run_14/attempt_20260911_002722_554e8f5c/raw.serial,measurement-record,cf0edb204463e945e913586e46ddb9458491277efd8493a0e367339013fd1041,CRC-validated JSON records converted to CSV; condition columns added
measurements/telemetry/rp2040_report.csv,recorded-data/rp2040-telemetry/results/telemetry_20260910_220603_bb30cb54/rp2040_2/run_15/attempt_20260911_003727_fc31a1f0/raw.serial,measurement-record,d64c4f542912d0fc49578c5a452a727e2a011936664fb984327b1efaa0eac640,CRC-validated JSON records converted to CSV; condition columns added
measurements/telemetry/rp2040_end.csv,recorded-data/rp2040-telemetry/results/telemetry_20260910_220603_bb30cb54/rp2040_2/run_15/attempt_20260911_003727_fc31a1f0/raw.serial,measurement-record,d64c4f542912d0fc49578c5a452a727e2a011936664fb984327b1efaa0eac640,CRC-validated JSON records converted to CSV; condition columns added
measurements/telemetry/rp2040_start.csv,recorded-data/rp2040-telemetry/results/telemetry_20260910_220603_bb30cb54/rp2040_2/run_15/attempt_20260911_003727_fc31a1f0/raw.serial,measurement-record,d64c4f542912d0fc49578c5a452a727e2a011936664fb984327b1efaa0eac640,CRC-validated JSON records converted to CSV; condition columns added
measurements/telemetry/rp2040_hist.csv,recorded-data/rp2040-telemetry/results/telemetry_20260910_220603_bb30cb54/rp2040_2/run_15/attempt_20260911_003727_fc31a1f0/raw.serial,measurement-record,d64c4f542912d0fc49578c5a452a727e2a011936664fb984327b1efaa0eac640,CRC-validated JSON records converted to CSV; condition columns added
measurements/telemetry/rp2040_exception.csv,recorded-data/rp2040-telemetry/results/telemetry_20260910_220603_bb30cb54/rp2040_2/run_16/attempt_20260911_004730_1d159e6c/raw.serial,measurement-record,bace463363ce37d4faf412ea639747b73d127bb1392fcf7209af2948849500c8,CRC-validated JSON records converted to CSV; condition columns added
measurements/telemetry/rp2040_report.csv,recorded-data/rp2040-telemetry/results/telemetry_20260910_220603_bb30cb54/rp2040_2/run_16/attempt_20260911_004730_1d159e6c/raw.serial,measurement-record,bace463363ce37d4faf412ea639747b73d127bb1392fcf7209af2948849500c8,CRC-validated JSON records converted to CSV; condition columns added
measurements/telemetry/rp2040_end.csv,recorded-data/rp2040-telemetry/results/telemetry_20260910_220603_bb30cb54/rp2040_2/run_16/attempt_20260911_004730_1d159e6c/raw.serial,measurement-record,bace463363ce37d4faf412ea639747b73d127bb1392fcf7209af2948849500c8,CRC-validated JSON records converted to CSV; condition columns added
measurements/telemetry/rp2040_hist.csv,recorded-data/rp2040-telemetry/results/telemetry_20260910_220603_bb30cb54/rp2040_2/run_16/attempt_20260911_004730_1d159e6c/raw.serial,measurement-record,bace463363ce37d4faf412ea639747b73d127bb1392fcf7209af2948849500c8,CRC-validated JSON records converted to CSV; condition columns added
measurements/telemetry/rp2040_start.csv,recorded-data/rp2040-telemetry/results/telemetry_20260910_220603_bb30cb54/rp2040_2/run_16/attempt_20260911_004730_1d159e6c/raw.serial,measurement-record,bace463363ce37d4faf412ea639747b73d127bb1392fcf7209af2948849500c8,CRC-validated JSON records converted to CSV; condition columns added
measurements/telemetry/rp2040_report.csv,recorded-data/rp2040-telemetry/results/telemetry_20260910_220603_bb30cb54/rp2040_2/run_17/attempt_20260911_005736_6475f76f/raw.serial,measurement-record,14099682f5d5bc9fac5850ad78d650332b77d3084c8d5e17e1e3bf02715f08a5,CRC-validated JSON records converted to CSV; condition columns added
measurements/telemetry/rp2040_end.csv,recorded-data/rp2040-telemetry/results/telemetry_20260910_220603_bb30cb54/rp2040_2/run_17/attempt_20260911_005736_6475f76f/raw.serial,measurement-record,14099682f5d5bc9fac5850ad78d650332b77d3084c8d5e17e1e3bf02715f08a5,CRC-validated JSON records converted to CSV; condition columns added
measurements/telemetry/rp2040_start.csv,recorded-data/rp2040-telemetry/results/telemetry_20260910_220603_bb30cb54/rp2040_2/run_17/attempt_20260911_005736_6475f76f/raw.serial,measurement-record,14099682f5d5bc9fac5850ad78d650332b77d3084c8d5e17e1e3bf02715f08a5,CRC-validated JSON records converted to CSV; condition columns added
measurements/telemetry/rp2040_hist.csv,recorded-data/rp2040-telemetry/results/telemetry_20260910_220603_bb30cb54/rp2040_2/run_17/attempt_20260911_005736_6475f76f/raw.serial,measurement-record,14099682f5d5bc9fac5850ad78d650332b77d3084c8d5e17e1e3bf02715f08a5,CRC-validated JSON records converted to CSV; condition columns added
measurements/telemetry/rp2040_exception.csv,recorded-data/rp2040-telemetry/results/telemetry_20260910_220603_bb30cb54/rp2040_2/run_18/attempt_20260911_010742_fba84ef8/raw.serial,measurement-record,ff6fb24f41eefa03bfb1d800c9b5af5357ef7033f04461b26881c8274703e7f6,CRC-validated JSON records converted to CSV; condition columns added
measurements/telemetry/rp2040_report.csv,recorded-data/rp2040-telemetry/results/telemetry_20260910_220603_bb30cb54/rp2040_2/run_18/attempt_20260911_010742_fba84ef8/raw.serial,measurement-record,ff6fb24f41eefa03bfb1d800c9b5af5357ef7033f04461b26881c8274703e7f6,CRC-validated JSON records converted to CSV; condition columns added
measurements/telemetry/rp2040_end.csv,recorded-data/rp2040-telemetry/results/telemetry_20260910_220603_bb30cb54/rp2040_2/run_18/attempt_20260911_010742_fba84ef8/raw.serial,measurement-record,ff6fb24f41eefa03bfb1d800c9b5af5357ef7033f04461b26881c8274703e7f6,CRC-validated JSON records converted to CSV; condition columns added
measurements/telemetry/rp2040_hist.csv,recorded-data/rp2040-telemetry/results/telemetry_20260910_220603_bb30cb54/rp2040_2/run_18/attempt_20260911_010742_fba84ef8/raw.serial,measurement-record,ff6fb24f41eefa03bfb1d800c9b5af5357ef7033f04461b26881c8274703e7f6,CRC-validated JSON records converted to CSV; condition columns added
measurements/telemetry/rp2040_start.csv,recorded-data/rp2040-telemetry/results/telemetry_20260910_220603_bb30cb54/rp2040_2/run_18/attempt_20260911_010742_fba84ef8/raw.serial,measurement-record,ff6fb24f41eefa03bfb1d800c9b5af5357ef7033f04461b26881c8274703e7f6,CRC-validated JSON records converted to CSV; condition columns added
archived-reanalysis/deadline_ci_sensitivity.csv,manuscript-derived-20260911/archived-reanalysis/deadline_ci_sensitivity.csv,manuscript-derived-20260911,1a63af2624f8153f6a05ce29516a9697baa6980fa2001944a574409f115db05a,copied final derived results
archived-reanalysis/deadline_estimates_reproduced.csv,manuscript-derived-20260911/archived-reanalysis/deadline_estimates_reproduced.csv,manuscript-derived-20260911,bac6d588fa82c1622b5a8c87d7bc3ff147a7840d821fa65a8cac015158557796,copied final derived results
archived-reanalysis/extreme_sensitivity_reproduced.csv,manuscript-derived-20260911/archived-reanalysis/extreme_sensitivity_reproduced.csv,manuscript-derived-20260911,2922d0f3ffcf3c20f2394a2908b0d08308bb2a23252017acb593ce7dd7032695,copied final derived results
archived-reanalysis/gap_sensitivity_reproduced.csv,manuscript-derived-20260911/archived-reanalysis/gap_sensitivity_reproduced.csv,manuscript-derived-20260911,ed1ddfdeaa5c26c152164611971073bfad6084098aaf021a6f1defd7bd732e75,copied final derived results
archived-reanalysis/holdout_validation_reproduced.csv,manuscript-derived-20260911/archived-reanalysis/holdout_validation_reproduced.csv,manuscript-derived-20260911,92b3aa82b4e109fd33c96ae3ac339c03ecf857bd6f9af6e6a0884aac40e510c5,copied final derived results
archived-reanalysis/input_hashes_and_integrity.txt,manuscript-derived-20260911/archived-reanalysis/input_hashes_and_integrity.txt,manuscript-derived-20260911,86ec94bba533f8bbd8cfb7d06156e5b37ff5f4d75f245134a75fe4b908c0c0e5,copied final derived results
archived-reanalysis/input_manifest.json,manuscript-derived-20260911/archived-reanalysis/input_manifest.json,manuscript-derived-20260911,f86a8eeba0d175b6c0d7efbfdc7fde15a6f8b315e034e11a3dade108e3770caa,copied final derived results
archived-reanalysis/iteration_budget_sensitivity.csv,manuscript-derived-20260911/archived-reanalysis/iteration_budget_sensitivity.csv,manuscript-derived-20260911,741b6ae34f492f2d7bea904ab8061510a8cd9b68a3f75cf345ff1bb665269191,copied final derived results
archived-reanalysis/iteration_summary_reproduced.csv,manuscript-derived-20260911/archived-reanalysis/iteration_summary_reproduced.csv,manuscript-derived-20260911,3568e96b405154ace5409676bffaacd541f12de8bb53b81b83ae2b2b37b83821,copied final derived results
archived-reanalysis/mode_sensitivity_reproduced.csv,manuscript-derived-20260911/archived-reanalysis/mode_sensitivity_reproduced.csv,manuscript-derived-20260911,19b1c12f8ca23cc77e586086a03059c904a1aad3bd0329472e98a6aceade741f,copied final derived results
archived-reanalysis/mode_sensitivity_summary_reproduced.csv,manuscript-derived-20260911/archived-reanalysis/mode_sensitivity_summary_reproduced.csv,manuscript-derived-20260911,74984200f57b77c1c61dc5562afcc239bb378c3ccccf57a2abc3fa0178188e77,copied final derived results
archived-reanalysis/sample_size_protocol.json,manuscript-derived-20260911/archived-reanalysis/sample_size_protocol.json,manuscript-derived-20260911,00a58e5960ac91e16bd35eb3b19734e9b186ba14e3b21028bf9a911d5aaabfce,copied final derived results
archived-reanalysis/sample_size_refitted_1000.csv,manuscript-derived-20260911/archived-reanalysis/sample_size_refitted_1000.csv,manuscript-derived-20260911,bdd2c6ba83414977907c27c26d0a82ae45076a9b3e4232644d4c397ff20e9959,copied final derived results
archived-reanalysis/sample_size_subsamples.csv,manuscript-derived-20260911/archived-reanalysis/sample_size_subsamples.csv,manuscript-derived-20260911,dec59858e798da65ecd3af8c3a21f83e34c6c2c13204931cb13795d82f7eeb73,copied final derived results
archived-reanalysis/sample_size_summary.csv,manuscript-derived-20260911/archived-reanalysis/sample_size_summary.csv,manuscript-derived-20260911,f128356986f143c57fd5ac387104592c2e3bedc5f1a64d17337f6ded2e978362,copied final derived results
archived-reanalysis/source_work_inventory.csv,manuscript-derived-20260911/archived-reanalysis/source_work_inventory.csv,manuscript-derived-20260911,db31abbf1b34be9ba950134d275f6a372819a63cef2a692b7838a3b70bf73f49,copied final derived results
archived-reanalysis/source_work_manifest.json,manuscript-derived-20260911/archived-reanalysis/source_work_manifest.json,manuscript-derived-20260911,515f97903b73ace7b82d89adedc94a9df426de22ff5e25f1eefa788ebd722c8d,copied final derived results
archived-reanalysis/stage_costs_reproduced.csv,manuscript-derived-20260911/archived-reanalysis/stage_costs_reproduced.csv,manuscript-derived-20260911,e65685183e485693f94d26cc7df4dab26f75ef646cfa249e65d4da47e7af43a2,copied final derived results
archived-reanalysis/trace_summary_reproduced.csv,manuscript-derived-20260911/archived-reanalysis/trace_summary_reproduced.csv,manuscript-derived-20260911,0b64e5c6af844a6f7a55a5c8ac8921e619203ea749fe79280ba8c3b0908286c2,copied final derived results
archived-reanalysis/unit2_87_late_observations.csv,manuscript-derived-20260911/archived-reanalysis/unit2_87_late_observations.csv,manuscript-derived-20260911,a2be4b113f0b9c55f87255c7ec781683e2e7168d075bc80db1ce363d1a1bd8d4,copied final derived results
archived-reanalysis/upper_groups_reproduced.csv,manuscript-derived-20260911/archived-reanalysis/upper_groups_reproduced.csv,manuscript-derived-20260911,70c6134d8974b0e2e745097dea785c3dfcd86446bdf28535155cf5d9bb1eb5b2,copied final derived results
controlled-results/envelope_exceedances.csv,manuscript-derived-20260911/controlled-results/envelope_exceedances.csv,manuscript-derived-20260911,6d6fb8cd1d29441f8a33bd20f93e7e45ce6fdc6d7f46c55bd8dabd9958052b09,copied final derived results
controlled-results/esp32_completion_audit.json,manuscript-derived-20260911/controlled-results/esp32_completion_audit.json,manuscript-derived-20260911,018c5afa8c0257381dd7165efdf32660cf941d5999f0362f87e0913363e3482d,copied final derived results
controlled-results/esp32_stage_candidates.csv,manuscript-derived-20260911/controlled-results/esp32_stage_candidates.csv,manuscript-derived-20260911,93e073fb8d5186170dfd862c68e08d622739eb9bea424799f1789ed3609060df,copied final derived results
controlled-results/esp32_stage_component_group.csv,manuscript-derived-20260911/controlled-results/esp32_stage_component_group.csv,manuscript-derived-20260911,5bb421729612b737f8a958c3dcfb901a2045e6658192207609f99d5a0664c97e,copied final derived results
controlled-results/esp32_stage_summary.csv,manuscript-derived-20260911/controlled-results/esp32_stage_summary.csv,manuscript-derived-20260911,c7fa969e90db38c94a4b36e3525ae1bc9b00502a955d60609d5e06d2118a631e,copied final derived results
controlled-results/esp32_telemetry_v2_verified.csv,manuscript-derived-20260911/controlled-results/esp32_telemetry_v2_verified.csv,manuscript-derived-20260911,e6b0fabbfb93728cc589197463e71a9653f9389a7d42df070f41efb8994d112b,copied final derived results
controlled-results/input_hashes.json,manuscript-derived-20260911/controlled-results/input_hashes.json,manuscript-derived-20260911,ff7fa0c0f45395ca8ced0e948c6c6db1e60544a68a129daa20b90c9580d19d80,copied final derived results
controlled-results/key_boot_summary.csv,manuscript-derived-20260911/controlled-results/key_boot_summary.csv,manuscript-derived-20260911,d6c057c929cb7f89dddd0ac2addecd7f67e9a1ec44821b03bb2115630157def8,copied final derived results
controlled-results/model_coefficients.csv,manuscript-derived-20260911/controlled-results/model_coefficients.csv,manuscript-derived-20260911,1d8ec0034e5c01b9fd246ed412d3e8815e4d37b7e8957e537998d10d1eac6484,copied final derived results
controlled-results/model_validation.csv,manuscript-derived-20260911/controlled-results/model_validation.csv,manuscript-derived-20260911,e599b7b7b9685f9e998aec74851d34dff10222da6ccb8ded0573707142330b1c,copied final derived results
controlled-results/rejection_counts.csv,manuscript-derived-20260911/controlled-results/rejection_counts.csv,manuscript-derived-20260911,c1c9dce706a3490afe6df68278cf208b353947fa3de855395eb4a5cbc5f19829,copied final derived results
controlled-results/rp2040_completion_audit.json,manuscript-derived-20260911/controlled-results/rp2040_completion_audit.json,manuscript-derived-20260911,86b0661a57af2d4df355a0f733e1740fd24a13a5b0de7d6b5e5f39c991ede932,copied final derived results
controlled-results/rp2040_telemetry_verified.csv,manuscript-derived-20260911/controlled-results/rp2040_telemetry_verified.csv,manuscript-derived-20260911,f62e58f49af5332bed21f025eb775f02d59250a1ddc5e28ea1401ff3dff44661,copied final derived results
controlled-results/signing_summary.csv,manuscript-derived-20260911/controlled-results/signing_summary.csv,manuscript-derived-20260911,7daf92a8b67c0593493c3ab3732553f3b054b178373543c07815c3fb043b549a,copied final derived results
controlled-results/stage_diagnostics.csv,manuscript-derived-20260911/controlled-results/stage_diagnostics.csv,manuscript-derived-20260911,0a63745aa52052a17de4b462120d8acb0046d54b48a6f6c13ac25fa9a247c204,copied final derived results
controlled-results/telemetry_completed_all_boards.csv,manuscript-derived-20260911/controlled-results/telemetry_completed_all_boards.csv,manuscript-derived-20260911,bb13ee9354a915f5b9b19638fb7d7a6085bbd420c4a6b8e948cf44ab45abf999,copied final derived results
measurements/telemetry/esp32_runs.csv,recorded-data/runs/tel_baseline_acqonly_v2/validation.json,measurement-record,09bc0ce3477503e1d3d1cf26b73ef3cde26955408199bc9d279945e70749e77a,Validated exact acquisition and report counters; condition columns added
measurements/telemetry/esp32_runs.csv,recorded-data/runs/tel_r1_inline_100ms/validation.json,measurement-record,fc03550b9fd64df4760550ced5ae96698b1f7b7441c06e61019ce506f09acb99,Validated exact acquisition and report counters; condition columns added
measurements/telemetry/esp32_runs.csv,recorded-data/runs/tel_r1_inline_250ms/validation.json,measurement-record,d10b5ec40a022a2f25f26f5387db5d0d0669ec0665eff8fbcd0c66f2cb3ef7b8,Validated exact acquisition and report counters; condition columns added
measurements/telemetry/esp32_runs.csv,recorded-data/runs/tel_r1_inline_1000ms/validation.json,measurement-record,e699de76373b10cbe5b389bb80d923aab794428b9142938fbd98ed0912d269b8,Validated exact acquisition and report counters; condition columns added
measurements/telemetry/esp32_runs.csv,recorded-data/runs/tel_r1_worker_100ms/validation.json,measurement-record,b9df8fae2cb3b0ba226ac5672e71c915baa436250411a023c681f82c1f45cd74,Validated exact acquisition and report counters; condition columns added
measurements/telemetry/esp32_runs.csv,recorded-data/runs/tel_r1_worker_250ms/validation.json,measurement-record,132ad46b9fb7cfac72447a5bec199eea19365e4e501617b6838c9e640d9f1a13,Validated exact acquisition and report counters; condition columns added
measurements/telemetry/esp32_runs.csv,recorded-data/runs/tel_r1_worker_1000ms/validation.json,measurement-record,3d855f1e85a2a6efe737ba61f1a287d7370051b9f0b442101af52c108af29a2d,Validated exact acquisition and report counters; condition columns added
measurements/telemetry/esp32_runs.csv,recorded-data/runs/tel_r2_inline_100ms/validation.json,measurement-record,f7682427dab2d68ecb6b0714fd2ee39ebfd2f1eac5e9ab310d1a9b53b58478e4,Validated exact acquisition and report counters; condition columns added
measurements/telemetry/esp32_runs.csv,recorded-data/runs/tel_r2_inline_250ms/validation.json,measurement-record,a581b36f3752817b286c5922f424aa3d72a333501f7f2961263685541b1c4ebe,Validated exact acquisition and report counters; condition columns added
measurements/telemetry/esp32_runs.csv,recorded-data/runs/tel_r2_inline_1000ms/validation.json,measurement-record,1f19101172e602c940fb9107b49cb99075d8094fc11e0d426efbbc322883b604,Validated exact acquisition and report counters; condition columns added
measurements/telemetry/esp32_runs.csv,recorded-data/runs/tel_r2_worker_100ms/validation.json,measurement-record,b9df8fae2cb3b0ba226ac5672e71c915baa436250411a023c681f82c1f45cd74,Validated exact acquisition and report counters; condition columns added
measurements/telemetry/esp32_runs.csv,recorded-data/runs/tel_r2_worker_250ms/validation.json,measurement-record,132ad46b9fb7cfac72447a5bec199eea19365e4e501617b6838c9e640d9f1a13,Validated exact acquisition and report counters; condition columns added
measurements/telemetry/esp32_runs.csv,recorded-data/runs/tel_r2_worker_1000ms/validation.json,measurement-record,3d855f1e85a2a6efe737ba61f1a287d7370051b9f0b442101af52c108af29a2d,Validated exact acquisition and report counters; condition columns added
measurements/telemetry/esp32_runs.csv,recorded-data/runs/tel_r3_inline_100ms/validation.json,measurement-record,c7f2cdbdd2705d9120b9822a0c2b082c2635e626e0a361caa4d656482abbe792,Validated exact acquisition and report counters; condition columns added
measurements/telemetry/esp32_runs.csv,recorded-data/runs/tel_r3_inline_250ms/validation.json,measurement-record,751251194d74cd7ed2d868f36d52bfabd867eea8d03a023de45aecaa71be8f28,Validated exact acquisition and report counters; condition columns added
