board,set,invocation,key,message,partition,attempt,reason,entry_us,z_check_us,w0_check_us,ct0_check_us,hint_check_us,exit_us,attempt_us
rp2040_1,44,6,6,0,diagnostic_holdout,3,2,95966,121519,126906,0,0,127009,31043
rp2040_1,44,6,6,0,diagnostic_holdout,4,2,127013,152576,157961,0,0,157979,30966
rp2040_1,44,6,6,0,diagnostic_holdout,5,2,157981,183531,188916,0,0,188988,31007
rp2040_1,44,6,6,0,diagnostic_holdout,6,1,188990,214539,0,0,0,214554,25564
rp2040_1,44,6,6,0,diagnostic_holdout,7,1,214557,240111,0,0,0,240130,25573
rp2040_1,44,6,6,0,diagnostic_holdout,8,2,240134,265687,271072,0,0,271164,31030
rp2040_1,44,6,6,0,diagnostic_holdout,9,1,271166,296721,0,0,0,296743,25577
rp2040_1,44,6,6,0,diagnostic_holdout,10,1,296745,322302,0,0,0,322395,25650
rp2040_1,44,6,6,0,diagnostic_holdout,11,1,322398,347941,0,0,0,347978,25580
rp2040_1,44,6,6,0,diagnostic_holdout,12,1,347981,373555,0,0,0,373590,25609
rp2040_1,44,6,6,0,diagnostic_holdout,13,2,373592,399149,404534,0,0,404544,30952
rp2040_1,44,6,6,0,diagnostic_holdout,14,1,404547,430102,0,0,0,430136,25589
rp2040_1,44,6,6,0,diagnostic_holdout,15,0,430140,455698,461083,466381,466846,466852,36712
rp2040_1,44,7,7,0,diagnostic_holdout,1,1,33753,59529,0,0,0,59626,25873
rp2040_1,44,7,7,0,diagnostic_holdout,2,1,59631,85230,0,0,0,85303,25672
rp2040_1,44,7,7,0,diagnostic_holdout,3,4,85306,110863,116266,121570,122035,122042,36736
rp2040_1,44,7,7,0,diagnostic_holdout,4,0,122044,147603,152989,158283,158725,158730,36686
rp2040_1,44,8,8,0,diagnostic_holdout,1,0,33722,59503,64920,70223,70690,70696,36974
rp2040_1,44,9,9,0,diagnostic_holdout,1,0,33737,59529,64947,70251,70717,70723,36986
rp2040_1,44,10,0,1,diagnostic_calibration,1,2,33728,59532,64948,0,0,64984,31256
rp2040_1,44,10,0,1,diagnostic_calibration,2,0,64990,90594,95983,101282,101748,101753,36763
rp2040_1,44,11,1,1,diagnostic_calibration,1,1,33720,59501,0,0,0,59556,25836
rp2040_1,44,11,1,1,diagnostic_calibration,2,0,59561,85174,90578,95882,96348,96354,36793
rp2040_1,44,12,2,1,diagnostic_calibration,1,2,33741,59543,64960,0,0,65026,31285
rp2040_1,44,12,2,1,diagnostic_calibration,2,0,65031,90634,96022,101319,101783,101787,36756
rp2040_1,44,13,3,1,diagnostic_calibration,1,2,33727,59515,64929,0,0,65002,31275
rp2040_1,44,13,3,1,diagnostic_calibration,2,1,65009,90602,0,0,0,90625,25616
rp2040_1,44,13,3,1,diagnostic_calibration,3,1,90628,116194,0,0,0,116290,25662
rp2040_1,44,13,3,1,diagnostic_calibration,4,1,116292,141850,0,0,0,141949,25657
rp2040_1,44,13,3,1,diagnostic_calibration,5,2,141953,167511,172898,0,0,172937,30984
rp2040_1,44,13,3,1,diagnostic_calibration,6,1,172941,198498,0,0,0,198524,25583
rp2040_1,44,13,3,1,diagnostic_calibration,7,0,198527,224078,229463,234761,235226,235232,36705
rp2040_1,44,14,4,1,diagnostic_calibration,1,1,33726,59514,0,0,0,59618,25892
rp2040_1,44,14,4,1,diagnostic_calibration,2,0,59624,85220,90626,95929,96395,96399,36775
rp2040_1,44,15,5,1,diagnostic_holdout,1,1,33725,59532,0,0,0,59562,25837
rp2040_1,44,15,5,1,diagnostic_holdout,2,1,59567,85182,0,0,0,85272,25705
rp2040_1,44,15,5,1,diagnostic_holdout,3,0,85274,110841,116244,121548,122014,122020,36746
rp2040_1,44,16,6,1,diagnostic_holdout,1,2,33723,59504,64920,0,0,64982,31259
rp2040_1,44,16,6,1,diagnostic_holdout,2,1,64986,90572,0,0,0,90641,25655
rp2040_1,44,16,6,1,diagnostic_holdout,3,1,90644,116209,0,0,0,116240,25596
rp2040_1,44,16,6,1,diagnostic_holdout,4,1,116243,141801,0,0,0,141877,25634
rp2040_1,44,16,6,1,diagnostic_holdout,5,0,141881,167434,172819,178117,178582,178587,36706
rp2040_1,44,17,7,1,diagnostic_holdout,1,2,33733,59538,64954,0,0,65014,31281
rp2040_1,44,17,7,1,diagnostic_holdout,2,2,65019,90614,96002,0,0,96034,31015
rp2040_1,44,17,7,1,diagnostic_holdout,3,0,96037,121615,127002,132300,132765,132770,36733
rp2040_1,44,18,8,1,diagnostic_holdout,1,1,33719,59512,0,0,0,59573,25854
rp2040_1,44,18,8,1,diagnostic_holdout,2,1,59577,85193,0,0,0,85209,25632
rp2040_1,44,18,8,1,diagnostic_holdout,3,2,85211,110766,116168,0,0,116239,31028
rp2040_1,44,18,8,1,diagnostic_holdout,4,0,116243,141794,147180,152477,152943,152947,36704
rp2040_1,44,19,9,1,diagnostic_holdout,1,1,33716,59503,0,0,0,59575,25859
rp2040_1,44,19,9,1,diagnostic_holdout,2,2,59579,85180,90587,0,0,90690,31111
rp2040_1,44,19,9,1,diagnostic_holdout,3,2,90694,116268,121657,0,0,121755,31061
rp2040_1,44,19,9,1,diagnostic_holdout,4,2,121758,147316,152703,0,0,152786,31028
rp2040_1,44,19,9,1,diagnostic_holdout,5,2,152789,178334,183721,0,0,183790,31001
rp2040_1,44,19,9,1,diagnostic_holdout,6,1,183793,209353,0,0,0,209361,25568
rp2040_1,44,19,9,1,diagnostic_holdout,7,2,209364,234918,240303,0,0,240335,30971
rp2040_1,44,19,9,1,diagnostic_holdout,8,1,240338,265888,0,0,0,265911,25573
rp2040_1,44,19,9,1,diagnostic_holdout,9,1,265914,291467,0,0,0,291562,25648
rp2040_1,44,19,9,1,diagnostic_holdout,10,0,291565,317123,322509,327806,328272,328276,36711
rp2040_1,44,20,0,2,diagnostic_calibration,1,1,33724,59523,0,0,0,59556,25832
rp2040_1,44,20,0,2,diagnostic_calibration,2,0,59561,85161,90570,95873,96339,96344,36783
rp2040_1,44,21,1,2,diagnostic_calibration,1,1,33731,59534,0,0,0,59621,25890
rp2040_1,44,21,1,2,diagnostic_calibration,2,1,59627,85235,0,0,0,85291,25664
rp2040_1,44,21,1,2,diagnostic_calibration,3,0,85293,110859,116263,121567,122033,122038,36745
rp2040_1,44,22,2,2,diagnostic_calibration,1,2,33713,59507,64925,0,0,65003,31290
rp2040_1,44,22,2,2,diagnostic_calibration,2,2,65008,90611,95999,0,0,96103,31095
rp2040_1,44,22,2,2,diagnostic_calibration,3,0,96107,121675,127060,132358,132823,132829,36722
rp2040_1,44,23,3,2,diagnostic_calibration,1,1,33744,59520,0,0,0,59577,25833
rp2040_1,44,23,3,2,diagnostic_calibration,2,1,59581,85173,0,0,0,85232,25651
rp2040_1,44,23,3,2,diagnostic_calibration,3,1,85235,110803,0,0,0,110824,25589
rp2040_1,44,23,3,2,diagnostic_calibration,4,1,110827,136379,0,0,0,136396,25569
rp2040_1,44,23,3,2,diagnostic_calibration,5,0,136398,161946,167348,172652,173118,173123,36725
rp2040_1,44,24,4,2,diagnostic_calibration,1,0,33745,59536,64952,70255,70721,70727,36982
rp2040_1,44,25,5,2,diagnostic_holdout,1,1,33707,59495,0,0,0,59598,25891
rp2040_1,44,25,5,2,diagnostic_holdout,2,4,59603,85208,90611,95915,96381,96386,36783
rp2040_1,44,25,5,2,diagnostic_holdout,3,0,96389,121963,127349,132643,133084,133089,36700
rp2040_1,44,26,6,2,diagnostic_holdout,1,0,33734,59532,64949,70253,70718,70724,36990
rp2040_1,44,27,7,2,diagnostic_holdout,1,2,33718,59509,64926,0,0,64947,31229
rp2040_1,44,27,7,2,diagnostic_holdout,2,2,64952,90558,95946,0,0,95984,31032
rp2040_1,44,27,7,2,diagnostic_holdout,3,1,95988,121545,0,0,0,121570,25582
rp2040_1,44,27,7,2,diagnostic_holdout,4,1,121572,147126,0,0,0,147166,25594
rp2040_1,44,27,7,2,diagnostic_holdout,5,1,147168,172722,0,0,0,172730,25562
rp2040_1,44,27,7,2,diagnostic_holdout,6,0,172734,198280,203667,208964,209430,209436,36702
rp2040_1,44,28,8,2,diagnostic_holdout,1,1,33729,59522,0,0,0,59618,25889
rp2040_1,44,28,8,2,diagnostic_holdout,2,0,59624,85239,90644,95948,96413,96418,36794
rp2040_1,44,29,9,2,diagnostic_holdout,1,1,33711,59510,0,0,0,59621,25910
rp2040_1,44,29,9,2,diagnostic_holdout,2,2,59626,85217,90623,0,0,90725,31099
rp2040_1,44,29,9,2,diagnostic_holdout,3,2,90728,116300,121686,0,0,121780,31052
rp2040_1,44,29,9,2,diagnostic_holdout,4,2,121782,147335,152721,0,0,152778,30996
rp2040_1,44,29,9,2,diagnostic_holdout,5,1,152781,178334,0,0,0,178347,25566
rp2040_1,44,29,9,2,diagnostic_holdout,6,0,178350,203901,209286,214583,215049,215054,36704
rp2040_1,44,30,0,3,diagnostic_calibration,1,0,33736,59525,64943,70247,70713,70719,36983
rp2040_1,44,31,1,3,diagnostic_calibration,1,1,33730,59508,0,0,0,59606,25876
rp2040_1,44,31,1,3,diagnostic_calibration,2,1,59612,85198,0,0,0,85263,25651
rp2040_1,44,31,1,3,diagnostic_calibration,3,1,85266,110824,0,0,0,110848,25582
rp2040_1,44,31,1,3,diagnostic_calibration,4,2,110851,136414,141817,0,0,141924,31073
rp2040_1,44,31,1,3,diagnostic_calibration,5,0,141927,167485,172871,178169,178634,178638,36711
rp2040_1,44,32,2,3,diagnostic_calibration,1,1,33723,59521,0,0,0,59591,25868
rp2040_1,44,32,2,3,diagnostic_calibration,2,0,59596,85201,90607,95911,96376,96380,36784
rp2040_1,44,33,3,3,diagnostic_calibration,1,2,33736,59526,64942,0,0,64997,31261
rp2040_1,44,33,3,3,diagnostic_calibration,2,1,65003,90582,0,0,0,90607,25604
rp2040_1,44,33,3,3,diagnostic_calibration,3,1,90610,116164,0,0,0,116258,25648
rp2040_1,44,33,3,3,diagnostic_calibration,4,2,116261,141824,147210,0,0,147277,31016
rp2040_1,44,33,3,3,diagnostic_calibration,5,0,147279,172843,178228,183525,183991,183996,36717
rp2040_1,44,34,4,3,diagnostic_calibration,1,2,33719,59516,64934,0,0,65014,31295
rp2040_1,44,34,4,3,diagnostic_calibration,2,1,65019,90635,0,0,0,90701,25682
rp2040_1,44,34,4,3,diagnostic_calibration,3,2,90703,116275,121663,0,0,121677,30974
rp2040_1,44,34,4,3,diagnostic_calibration,4,2,121679,147241,152627,0,0,152677,30998
rp2040_1,44,34,4,3,diagnostic_calibration,5,1,152679,178230,0,0,0,178271,25592
rp2040_1,44,34,4,3,diagnostic_calibration,6,1,178274,203832,0,0,0,203863,25589
rp2040_1,44,34,4,3,diagnostic_calibration,7,0,203867,229423,234808,240106,240571,240576,36709
rp2040_1,44,35,5,3,diagnostic_holdout,1,0,33720,59520,64938,70242,70707,70713,36993
rp2040_1,44,36,6,3,diagnostic_holdout,1,1,33730,59529,0,0,0,59629,25899
rp2040_1,44,36,6,3,diagnostic_holdout,2,1,59634,85248,0,0,0,85301,25667
rp2040_1,44,36,6,3,diagnostic_holdout,3,1,85305,110863,0,0,0,110901,25596
rp2040_1,44,36,6,3,diagnostic_holdout,4,1,110904,136464,0,0,0,136490,25586
rp2040_1,44,36,6,3,diagnostic_holdout,5,2,136494,162051,167454,0,0,167495,31001
rp2040_1,44,36,6,3,diagnostic_holdout,6,1,167498,193061,0,0,0,193084,25586
rp2040_1,44,36,6,3,diagnostic_holdout,7,2,193087,218640,224025,0,0,224035,30948
rp2040_1,44,36,6,3,diagnostic_holdout,8,1,224039,249591,0,0,0,249599,25560
rp2040_1,44,36,6,3,diagnostic_holdout,9,2,249601,275152,280538,0,0,280554,30953
rp2040_1,44,36,6,3,diagnostic_holdout,10,2,280557,306108,311494,0,0,311504,30947
rp2040_1,44,36,6,3,diagnostic_holdout,11,0,311508,337056,342442,347739,348205,348211,36703
rp2040_1,44,37,7,3,diagnostic_holdout,1,1,33759,59550,0,0,0,59610,25851
rp2040_1,44,37,7,3,diagnostic_holdout,2,1,59615,85229,0,0,0,85295,25680
rp2040_1,44,37,7,3,diagnostic_holdout,3,1,85299,110855,0,0,0,110866,25567
rp2040_1,44,37,7,3,diagnostic_holdout,4,2,110870,136416,141818,0,0,141844,30974
rp2040_1,44,37,7,3,diagnostic_holdout,5,1,141848,167407,0,0,0,167454,25606
rp2040_1,44,37,7,3,diagnostic_holdout,6,1,167458,193007,0,0,0,193070,25612
rp2040_1,44,37,7,3,diagnostic_holdout,7,0,193074,218627,224013,229312,229777,229782,36708
rp2040_1,44,38,8,3,diagnostic_holdout,1,1,33739,59522,0,0,0,59560,25821
rp2040_1,44,38,8,3,diagnostic_holdout,2,2,59565,85167,90574,0,0,90641,31076
rp2040_1,44,38,8,3,diagnostic_holdout,3,2,90644,116224,121613,0,0,121652,31008
rp2040_1,44,38,8,3,diagnostic_holdout,4,1,121655,147212,0,0,0,147263,25608
rp2040_1,44,38,8,3,diagnostic_holdout,5,1,147266,172834,0,0,0,172915,25649
rp2040_1,44,38,8,3,diagnostic_holdout,6,2,172917,198480,203867,0,0,203871,30954
rp2040_1,44,38,8,3,diagnostic_holdout,7,1,203874,229431,0,0,0,229536,25662
rp2040_1,44,38,8,3,diagnostic_holdout,8,2,229539,255104,260490,0,0,260504,30965
rp2040_1,44,38,8,3,diagnostic_holdout,9,1,260507,286060,0,0,0,286108,25601
rp2040_1,44,38,8,3,diagnostic_holdout,10,0,286112,311657,317042,322339,322805,322811,36699
rp2040_1,44,39,9,3,diagnostic_holdout,1,0,33722,59514,64930,70234,70700,70706,36984
rp2040_1,44,40,0,4,diagnostic_calibration,1,2,33744,59542,64958,0,0,65024,31280
rp2040_1,44,40,0,4,diagnostic_calibration,2,0,65029,90625,96016,101313,101779,101784,36755
rp2040_1,44,41,1,4,diagnostic_calibration,1,1,33743,59536,0,0,0,59617,25874
rp2040_1,44,41,1,4,diagnostic_calibration,2,2,59622,85227,90632,0,0,90661,31039
rp2040_1,44,41,1,4,diagnostic_calibration,3,1,90664,116234,0,0,0,116341,25677
rp2040_1,44,41,1,4,diagnostic_calibration,4,0,116343,141899,147285,152583,153049,153055,36712
rp2040_1,44,42,2,4,diagnostic_calibration,1,0,33692,59476,64892,70196,70662,70667,36975
rp2040_1,44,43,3,4,diagnostic_calibration,1,2,33727,59504,64922,0,0,64979,31252
rp2040_1,44,43,3,4,diagnostic_calibration,2,1,64984,90586,0,0,0,90606,25622
rp2040_1,44,43,3,4,diagnostic_calibration,3,1,90608,116174,0,0,0,116246,25638
rp2040_1,44,43,3,4,diagnostic_calibration,4,1,116250,141815,0,0,0,141830,25580
rp2040_1,44,43,3,4,diagnostic_calibration,5,1,141832,167384,0,0,0,167446,25614
rp2040_1,44,43,3,4,diagnostic_calibration,6,0,167449,193000,198385,203683,204149,204154,36705
rp2040_1,44,44,4,4,diagnostic_calibration,1,1,33738,59531,0,0,0,59647,25909
rp2040_1,44,44,4,4,diagnostic_calibration,2,0,59651,85258,90664,95968,96433,96438,36787
rp2040_1,44,45,5,4,diagnostic_holdout,1,1,33723,59512,0,0,0,59624,25901
rp2040_1,44,45,5,4,diagnostic_holdout,2,1,59629,85228,0,0,0,85324,25695
rp2040_1,44,45,5,4,diagnostic_holdout,3,2,85327,110889,116293,0,0,116316,30989
rp2040_1,44,45,5,4,diagnostic_holdout,4,0,116320,141872,147258,152557,153023,153027,36707
rp2040_1,44,46,6,4,diagnostic_holdout,1,2,33716,59493,64910,0,0,64970,31254
rp2040_1,44,46,6,4,diagnostic_holdout,2,2,64974,90581,95968,0,0,96036,31062
rp2040_1,44,46,6,4,diagnostic_holdout,3,1,96039,121610,0,0,0,121710,25671
rp2040_1,44,46,6,4,diagnostic_holdout,4,1,121714,147262,0,0,0,147272,25558
rp2040_1,44,46,6,4,diagnostic_holdout,5,0,147275,172829,178214,183511,183976,183981,36706
rp2040_1,44,47,7,4,diagnostic_holdout,1,0,33744,59527,64942,70246,70712,70717,36973
rp2040_1,44,48,8,4,diagnostic_holdout,1,0,33714,59514,64929,70233,70699,70704,36990
rp2040_1,44,49,9,4,diagnostic_holdout,1,0,33716,59521,64937,70241,70707,70713,36997
rp2040_1,44,50,0,0,diagnostic_calibration,1,0,33736,59528,64943,70247,70713,70719,36983
rp2040_1,44,51,1,0,diagnostic_calibration,1,1,33728,59511,0,0,0,59627,25899
rp2040_1,44,51,1,0,diagnostic_calibration,2,0,59631,85216,90621,95925,96391,96397,36766
rp2040_1,44,52,2,0,diagnostic_calibration,1,1,33725,59513,0,0,0,59623,25898
rp2040_1,44,52,2,0,diagnostic_calibration,2,1,59628,85229,0,0,0,85294,25666
rp2040_1,44,52,2,0,diagnostic_calibration,3,1,85296,110856,0,0,0,110952,25656
rp2040_1,44,52,2,0,diagnostic_calibration,4,2,110954,136515,141917,0,0,141945,30991
rp2040_1,44,52,2,0,diagnostic_calibration,5,1,141949,167505,0,0,0,167543,25594
rp2040_1,44,52,2,0,diagnostic_calibration,6,1,167547,193097,0,0,0,193121,25574
rp2040_1,44,52,2,0,diagnostic_calibration,7,1,193124,218668,0,0,0,218677,25553
rp2040_1,44,52,2,0,diagnostic_calibration,8,1,218681,244241,0,0,0,244260,25579
rp2040_1,44,52,2,0,diagnostic_calibration,9,1,244262,269818,0,0,0,269893,25631
rp2040_1,44,52,2,0,diagnostic_calibration,10,1,269897,295452,0,0,0,295540,25643
rp2040_1,44,52,2,0,diagnostic_calibration,11,2,295542,321100,326485,0,0,326526,30984
rp2040_1,44,52,2,0,diagnostic_calibration,12,2,326529,352079,357465,0,0,357565,31036
rp2040_1,44,52,2,0,diagnostic_calibration,13,1,357569,383128,0,0,0,383204,25635
rp2040_1,44,52,2,0,diagnostic_calibration,14,2,383208,408771,414156,0,0,414199,30991
rp2040_1,44,52,2,0,diagnostic_calibration,15,2,414201,439754,445139,0,0,445158,30957
rp2040_1,44,52,2,0,diagnostic_calibration,16,2,445162,470710,476095,0,0,476182,31020
rp2040_1,44,52,2,0,diagnostic_calibration,17,2,476185,501739,507124,0,0,507152,30967
rp2040_1,44,52,2,0,diagnostic_calibration,18,0,507155,532720,538104,543402,543868,543873,36718
rp2040_1,44,53,3,0,diagnostic_calibration,1,0,33705,59486,64904,70208,70674,70679,36974
rp2040_1,44,54,4,0,diagnostic_calibration,1,2,33723,59502,64921,0,0,64970,31247
rp2040_1,44,54,4,0,diagnostic_calibration,2,1,64975,90581,0,0,0,90649,25674
rp2040_1,44,54,4,0,diagnostic_calibration,3,2,90653,116220,121607,0,0,121640,30987
rp2040_1,44,54,4,0,diagnostic_calibration,4,2,121644,147210,152596,0,0,152613,30969
rp2040_1,44,54,4,0,diagnostic_calibration,5,0,152616,178171,183557,188854,189320,189325,36709
rp2040_1,44,55,5,0,diagnostic_holdout,1,1,33747,59532,0,0,0,59638,25891
rp2040_1,44,55,5,0,diagnostic_holdout,2,0,59644,85248,90652,95956,96422,96428,36784
rp2040_1,44,56,6,0,diagnostic_holdout,1,1,33729,59515,0,0,0,59594,25865
rp2040_1,44,56,6,0,diagnostic_holdout,2,0,59598,85199,90605,95909,96375,96380,36782
rp2040_1,44,57,7,0,diagnostic_holdout,1,2,33751,59574,64991,0,0,65073,31322
rp2040_1,44,57,7,0,diagnostic_holdout,2,1,65078,90676,0,0,0,90767,25689
rp2040_1,44,57,7,0,diagnostic_holdout,3,2,90769,116323,121709,0,0,121798,31029
rp2040_1,44,57,7,0,diagnostic_holdout,4,1,121800,147353,0,0,0,147418,25618
rp2040_1,44,57,7,0,diagnostic_holdout,5,2,147422,172982,178368,0,0,178455,31033
rp2040_1,44,57,7,0,diagnostic_holdout,6,2,178459,204015,209401,0,0,209472,31013
rp2040_1,44,57,7,0,diagnostic_holdout,7,1,209475,235029,0,0,0,235097,25622
rp2040_1,44,57,7,0,diagnostic_holdout,8,0,235100,260656,266042,271339,271805,271811,36711
rp2040_1,44,58,8,0,diagnostic_holdout,1,2,33719,59517,64934,0,0,64960,31241
rp2040_1,44,58,8,0,diagnostic_holdout,2,1,64964,90567,0,0,0,90588,25624
rp2040_1,44,58,8,0,diagnostic_holdout,3,2,90592,116159,121547,0,0,121577,30985
rp2040_1,44,58,8,0,diagnostic_holdout,4,0,121581,147137,152523,157820,158286,158290,36709
rp2040_1,44,59,9,0,diagnostic_holdout,1,1,33743,59542,0,0,0,59652,25909
rp2040_1,44,59,9,0,diagnostic_holdout,2,2,59656,85272,90675,0,0,90717,31061
rp2040_1,44,59,9,0,diagnostic_holdout,3,2,90719,116285,121670,0,0,121745,31026
rp2040_1,44,59,9,0,diagnostic_holdout,4,0,121748,147309,152694,157991,158457,158462,36714
rp2040_1,44,60,0,1,diagnostic_calibration,1,2,33760,59546,64961,0,0,65038,31278
rp2040_1,44,60,0,1,diagnostic_calibration,2,2,65043,90636,96025,0,0,96072,31029
rp2040_1,44,60,0,1,diagnostic_calibration,3,1,96075,121644,0,0,0,121664,25589
rp2040_1,44,60,0,1,diagnostic_calibration,4,1,121667,147223,0,0,0,147234,25567
rp2040_1,44,60,0,1,diagnostic_calibration,5,1,147237,172794,0,0,0,172827,25590
rp2040_1,44,60,0,1,diagnostic_calibration,6,1,172830,198392,0,0,0,198423,25593
rp2040_1,44,60,0,1,diagnostic_calibration,7,1,198426,223981,0,0,0,224003,25577
rp2040_1,44,60,0,1,diagnostic_calibration,8,2,224005,249565,254951,0,0,254958,30953
rp2040_1,44,60,0,1,diagnostic_calibration,9,0,254961,280519,285904,291202,291668,291673,36712
rp2040_1,44,61,1,1,diagnostic_calibration,1,1,33758,59556,0,0,0,59633,25875
rp2040_1,44,61,1,1,diagnostic_calibration,2,2,59639,85238,90643,0,0,90676,31037
rp2040_1,44,61,1,1,diagnostic_calibration,3,0,90678,116240,121625,126924,127390,127394,36716
rp2040_1,44,62,2,1,diagnostic_calibration,1,2,33737,59527,64944,0,0,64983,31246
rp2040_1,44,62,2,1,diagnostic_calibration,2,1,64987,90595,0,0,0,90691,25704
rp2040_1,44,62,2,1,diagnostic_calibration,3,2,90694,116262,121649,0,0,121656,30962
rp2040_1,44,62,2,1,diagnostic_calibration,4,2,121658,147219,152605,0,0,152661,31003
rp2040_1,44,62,2,1,diagnostic_calibration,5,2,152663,178216,183601,0,0,183638,30975
rp2040_1,44,62,2,1,diagnostic_calibration,6,1,183641,209203,0,0,0,209250,25609
rp2040_1,44,62,2,1,diagnostic_calibration,7,1,209253,234802,0,0,0,234834,25581
rp2040_1,44,62,2,1,diagnostic_calibration,8,1,234838,260395,0,0,0,260465,25627
rp2040_1,44,62,2,1,diagnostic_calibration,9,1,260467,286024,0,0,0,286072,25605
rp2040_1,44,62,2,1,diagnostic_calibration,10,1,286075,311629,0,0,0,311722,25647
rp2040_1,44,62,2,1,diagnostic_calibration,11,2,311724,337278,342663,0,0,342761,31037
rp2040_1,44,62,2,1,diagnostic_calibration,12,1,342765,368323,0,0,0,368426,25661
rp2040_1,44,62,2,1,diagnostic_calibration,13,0,368429,393978,399363,404661,405127,405131,36702
rp2040_1,44,63,3,1,diagnostic_calibration,1,1,33722,59505,0,0,0,59567,25845
rp2040_1,44,63,3,1,diagnostic_calibration,2,1,59572,85170,0,0,0,85208,25636
rp2040_1,44,63,3,1,diagnostic_calibration,3,2,85211,110768,116170,0,0,116214,31003
rp2040_1,44,63,3,1,diagnostic_calibration,4,0,116217,141774,147161,152458,152923,152929,36712
rp2040_1,44,64,4,1,diagnostic_calibration,1,1,33710,59478,0,0,0,59546,25836
rp2040_1,44,64,4,1,diagnostic_calibration,2,2,59551,85146,90549,0,0,90596,31045
rp2040_1,44,64,4,1,diagnostic_calibration,3,0,90599,116160,121547,126845,127311,127315,36716
rp2040_1,44,65,5,1,diagnostic_holdout,1,2,33728,59514,64931,0,0,65039,31311
rp2040_1,44,65,5,1,diagnostic_holdout,2,0,65044,90643,96031,101329,101794,101800,36756
rp2040_1,44,66,6,1,diagnostic_holdout,1,1,33740,59526,0,0,0,59607,25867
rp2040_1,44,66,6,1,diagnostic_holdout,2,1,59612,85216,0,0,0,85231,25619
rp2040_1,44,66,6,1,diagnostic_holdout,3,0,85233,110805,116207,121511,121977,121982,36749
rp2040_1,44,67,7,1,diagnostic_holdout,1,0,33717,59506,64922,70225,70691,70697,36980
rp2040_1,44,68,8,1,diagnostic_holdout,1,1,33722,59529,0,0,0,59607,25885
rp2040_1,44,68,8,1,diagnostic_holdout,2,0,59613,85227,90631,95935,96401,96405,36792
rp2040_1,44,69,9,1,diagnostic_holdout,1,2,33712,59504,64920,0,0,64942,31230
rp2040_1,44,69,9,1,diagnostic_holdout,2,1,64947,90548,0,0,0,90572,25625
rp2040_1,44,69,9,1,diagnostic_holdout,3,2,90576,116149,121537,0,0,121546,30970
rp2040_1,44,69,9,1,diagnostic_holdout,4,2,121550,147107,152493,0,0,152566,31016
rp2040_1,44,69,9,1,diagnostic_holdout,5,1,152569,178121,0,0,0,178180,25611
