board,set,invocation,key,message,partition,attempt,reason,entry_us,z_check_us,w0_check_us,ct0_check_us,hint_check_us,exit_us,attempt_us
rp2040_2,65,31,1,3,diagnostic_calibration,1,1,56989,91521,0,0,0,91629,34640
rp2040_2,65,31,1,3,diagnostic_calibration,2,2,91634,125991,134065,0,0,134098,42464
rp2040_2,65,31,1,3,diagnostic_calibration,3,2,134100,168449,176515,0,0,176660,42560
rp2040_2,65,31,1,3,diagnostic_calibration,4,2,176661,210992,219054,0,0,219162,42501
rp2040_2,65,31,1,3,diagnostic_calibration,5,2,219163,253494,261555,0,0,261610,42447
rp2040_2,65,31,1,3,diagnostic_calibration,6,2,261611,295938,303999,0,0,304017,42406
rp2040_2,65,31,1,3,diagnostic_calibration,7,2,304018,338339,346400,0,0,346403,42385
rp2040_2,65,31,1,3,diagnostic_calibration,8,2,346404,380727,388788,0,0,388811,42407
rp2040_2,65,31,1,3,diagnostic_calibration,9,2,388812,423141,431202,0,0,431227,42415
rp2040_2,65,31,1,3,diagnostic_calibration,10,1,431227,465556,0,0,0,465564,34337
rp2040_2,65,31,1,3,diagnostic_calibration,11,2,465565,499876,507937,0,0,507992,42427
rp2040_2,65,31,1,3,diagnostic_calibration,12,2,507993,542322,550383,0,0,550507,42514
rp2040_2,65,31,1,3,diagnostic_calibration,13,0,550507,584837,592898,600844,601530,601533,51026
rp2040_2,65,32,2,3,diagnostic_calibration,1,1,56980,91498,0,0,0,91557,34577
rp2040_2,65,32,2,3,diagnostic_calibration,2,2,91563,125927,134000,0,0,134030,42467
rp2040_2,65,32,2,3,diagnostic_calibration,3,2,134031,168375,176438,0,0,176507,42476
rp2040_2,65,32,2,3,diagnostic_calibration,4,2,176507,210840,218903,0,0,218975,42468
rp2040_2,65,32,2,3,diagnostic_calibration,5,0,218976,253303,261365,269312,269998,270001,51025
rp2040_2,65,33,3,3,diagnostic_calibration,1,0,56971,91498,99582,107532,108219,108225,51254
rp2040_2,65,34,4,3,diagnostic_calibration,1,0,56962,91482,99565,107516,108202,108208,51246
rp2040_2,65,35,5,3,diagnostic_holdout,1,2,56976,91509,99593,0,0,99692,42716
rp2040_2,65,35,5,3,diagnostic_holdout,2,1,99697,134083,0,0,0,134129,34432
rp2040_2,65,35,5,3,diagnostic_holdout,3,2,134130,168454,176518,0,0,176533,42403
rp2040_2,65,35,5,3,diagnostic_holdout,4,2,176534,210867,218928,0,0,218947,42413
rp2040_2,65,35,5,3,diagnostic_holdout,5,0,218947,253274,261335,269281,269967,269969,51022
rp2040_2,65,36,6,3,diagnostic_holdout,1,1,56973,91499,0,0,0,91609,34636
rp2040_2,65,36,6,3,diagnostic_holdout,2,2,91613,125963,134036,0,0,134087,42474
rp2040_2,65,36,6,3,diagnostic_holdout,3,1,134089,168433,0,0,0,168465,34376
rp2040_2,65,36,6,3,diagnostic_holdout,4,2,168466,202776,210838,0,0,210912,42446
rp2040_2,65,36,6,3,diagnostic_holdout,5,2,210913,245242,253302,0,0,253330,42417
rp2040_2,65,36,6,3,diagnostic_holdout,6,1,253331,287660,0,0,0,287690,34359
rp2040_2,65,36,6,3,diagnostic_holdout,7,2,287690,322002,330063,0,0,330128,42438
rp2040_2,65,36,6,3,diagnostic_holdout,8,1,330128,364458,0,0,0,364536,34408
rp2040_2,65,36,6,3,diagnostic_holdout,9,1,364537,398851,0,0,0,398861,34324
rp2040_2,65,36,6,3,diagnostic_holdout,10,2,398862,433165,441226,0,0,441267,42405
rp2040_2,65,36,6,3,diagnostic_holdout,11,2,441268,475595,483655,0,0,483751,42483
rp2040_2,65,36,6,3,diagnostic_holdout,12,0,483752,518088,526149,534095,534782,534785,51033
rp2040_2,65,37,7,3,diagnostic_holdout,1,2,57004,91537,99620,0,0,99668,42664
rp2040_2,65,37,7,3,diagnostic_holdout,2,2,99673,134057,142121,0,0,142148,42475
rp2040_2,65,37,7,3,diagnostic_holdout,3,0,142150,176497,184559,192505,193191,193194,51044
rp2040_2,65,38,8,3,diagnostic_holdout,1,2,56976,91503,99586,0,0,99618,42642
rp2040_2,65,38,8,3,diagnostic_holdout,2,0,99623,134013,142078,150025,150711,150714,51091
rp2040_2,65,39,9,3,diagnostic_holdout,1,1,56974,91486,0,0,0,91608,34634
rp2040_2,65,39,9,3,diagnostic_holdout,2,1,91613,125971,0,0,0,126081,34468
rp2040_2,65,39,9,3,diagnostic_holdout,3,1,126083,160402,0,0,0,160416,34333
rp2040_2,65,39,9,3,diagnostic_holdout,4,2,160416,194730,202801,0,0,202875,42459
rp2040_2,65,39,9,3,diagnostic_holdout,5,1,202876,237220,0,0,0,237232,34356
rp2040_2,65,39,9,3,diagnostic_holdout,6,0,237233,271544,279607,287554,288240,288243,51010
rp2040_2,65,40,0,4,diagnostic_calibration,1,1,56979,91508,0,0,0,91551,34572
rp2040_2,65,40,0,4,diagnostic_calibration,2,2,91556,125909,133983,0,0,134111,42555
rp2040_2,65,40,0,4,diagnostic_calibration,3,1,134113,168456,0,0,0,168513,34400
rp2040_2,65,40,0,4,diagnostic_calibration,4,1,168513,202829,0,0,0,202886,34373
rp2040_2,65,40,0,4,diagnostic_calibration,5,2,202886,237192,245255,0,0,245389,42503
rp2040_2,65,40,0,4,diagnostic_calibration,6,1,245389,279719,0,0,0,279788,34399
rp2040_2,65,40,0,4,diagnostic_calibration,7,2,279789,314094,322157,0,0,322224,42435
rp2040_2,65,40,0,4,diagnostic_calibration,8,0,322224,356549,364610,372556,373242,373245,51021
rp2040_2,65,41,1,4,diagnostic_calibration,1,2,56970,91495,99579,0,0,99629,42659
rp2040_2,65,41,1,4,diagnostic_calibration,2,1,99635,134024,0,0,0,134092,34457
rp2040_2,65,41,1,4,diagnostic_calibration,3,2,134093,168421,176483,0,0,176522,42429
rp2040_2,65,41,1,4,diagnostic_calibration,4,0,176523,210859,218921,226868,227554,227557,51034
rp2040_2,65,42,2,4,diagnostic_calibration,1,1,56990,91520,0,0,0,91563,34573
rp2040_2,65,42,2,4,diagnostic_calibration,2,1,91568,125932,0,0,0,125989,34421
rp2040_2,65,42,2,4,diagnostic_calibration,3,1,125990,160312,0,0,0,160401,34411
rp2040_2,65,42,2,4,diagnostic_calibration,4,1,160402,194716,0,0,0,194763,34361
rp2040_2,65,42,2,4,diagnostic_calibration,5,2,194764,229075,237146,0,0,237184,42420
rp2040_2,65,42,2,4,diagnostic_calibration,6,0,237185,271520,279585,287531,288217,288220,51035
rp2040_2,65,43,3,4,diagnostic_calibration,1,2,56978,91495,99578,0,0,99660,42682
rp2040_2,65,43,3,4,diagnostic_calibration,2,1,99666,134046,0,0,0,134083,34417
rp2040_2,65,43,3,4,diagnostic_calibration,3,2,134085,168398,176462,0,0,176506,42421
rp2040_2,65,43,3,4,diagnostic_calibration,4,1,176507,210836,0,0,0,210922,34415
rp2040_2,65,43,3,4,diagnostic_calibration,5,0,210923,245241,253304,261250,261936,261939,51016
rp2040_2,65,44,4,4,diagnostic_calibration,1,1,57003,91528,0,0,0,91600,34597
rp2040_2,65,44,4,4,diagnostic_calibration,2,1,91605,125977,0,0,0,126059,34454
rp2040_2,65,44,4,4,diagnostic_calibration,3,1,126061,160387,0,0,0,160452,34391
rp2040_2,65,44,4,4,diagnostic_calibration,4,2,160454,194767,202838,0,0,202883,42429
rp2040_2,65,44,4,4,diagnostic_calibration,5,0,202884,237228,245290,253236,253922,253925,51041
rp2040_2,65,45,5,4,diagnostic_holdout,1,1,56992,91515,0,0,0,91565,34573
rp2040_2,65,45,5,4,diagnostic_holdout,2,1,91571,125937,0,0,0,125992,34421
rp2040_2,65,45,5,4,diagnostic_holdout,3,0,125994,160324,168396,176347,177033,177035,51041
rp2040_2,65,46,6,4,diagnostic_holdout,1,1,56992,91504,0,0,0,91639,34647
rp2040_2,65,46,6,4,diagnostic_holdout,2,1,91644,125994,0,0,0,126089,34445
rp2040_2,65,46,6,4,diagnostic_holdout,3,2,126091,160408,168478,0,0,168634,42543
rp2040_2,65,46,6,4,diagnostic_holdout,4,1,168636,202973,0,0,0,203008,34372
rp2040_2,65,46,6,4,diagnostic_holdout,5,2,203009,237327,245389,0,0,245434,42425
rp2040_2,65,46,6,4,diagnostic_holdout,6,2,245435,279763,287825,0,0,287919,42484
rp2040_2,65,46,6,4,diagnostic_holdout,7,2,287920,322253,330314,0,0,330407,42487
rp2040_2,65,46,6,4,diagnostic_holdout,8,0,330408,364741,372802,380749,381436,381439,51031
rp2040_2,65,47,7,4,diagnostic_holdout,1,1,57025,91553,0,0,0,91574,34549
rp2040_2,65,47,7,4,diagnostic_holdout,2,2,91578,125940,134015,0,0,134078,42500
rp2040_2,65,47,7,4,diagnostic_holdout,3,1,134080,168432,0,0,0,168554,34474
rp2040_2,65,47,7,4,diagnostic_holdout,4,2,168554,202875,210940,0,0,210944,42390
rp2040_2,65,47,7,4,diagnostic_holdout,5,0,210945,245281,253343,261290,261976,261979,51034
rp2040_2,65,48,8,4,diagnostic_holdout,1,1,56971,91494,0,0,0,91607,34636
rp2040_2,65,48,8,4,diagnostic_holdout,2,1,91612,125976,0,0,0,126005,34393
rp2040_2,65,48,8,4,diagnostic_holdout,3,1,126007,160325,0,0,0,160433,34426
rp2040_2,65,48,8,4,diagnostic_holdout,4,1,160433,194751,0,0,0,194843,34410
rp2040_2,65,48,8,4,diagnostic_holdout,5,1,194844,229162,0,0,0,229184,34340
rp2040_2,65,48,8,4,diagnostic_holdout,6,2,229185,263494,271565,0,0,271584,42399
rp2040_2,65,48,8,4,diagnostic_holdout,7,1,271585,305924,0,0,0,305933,34348
rp2040_2,65,48,8,4,diagnostic_holdout,8,1,305934,340243,0,0,0,340339,34405
rp2040_2,65,48,8,4,diagnostic_holdout,9,2,340339,374653,382715,0,0,382776,42437
rp2040_2,65,48,8,4,diagnostic_holdout,10,2,382777,417105,425166,0,0,425171,42394
rp2040_2,65,48,8,4,diagnostic_holdout,11,1,425172,459497,0,0,0,459607,34435
rp2040_2,65,48,8,4,diagnostic_holdout,12,1,459607,493923,0,0,0,494027,34420
rp2040_2,65,48,8,4,diagnostic_holdout,13,1,494027,528337,0,0,0,528458,34431
rp2040_2,65,48,8,4,diagnostic_holdout,14,0,528459,562775,570836,578783,579469,579472,51013
rp2040_2,65,49,9,4,diagnostic_holdout,1,2,56985,91506,99590,0,0,99725,42740
rp2040_2,65,49,9,4,diagnostic_holdout,2,2,99729,134108,142172,0,0,142222,42493
rp2040_2,65,49,9,4,diagnostic_holdout,3,0,142224,176553,184614,192560,193246,193248,51024
rp2040_2,65,50,0,0,diagnostic_calibration,1,2,56984,91508,99593,0,0,99749,42765
rp2040_2,65,50,0,0,diagnostic_calibration,2,0,99755,134134,142199,150147,150833,150837,51082
rp2040_2,65,51,1,0,diagnostic_calibration,1,1,56993,91524,0,0,0,91627,34634
rp2040_2,65,51,1,0,diagnostic_calibration,2,1,91634,126001,0,0,0,126052,34418
rp2040_2,65,51,1,0,diagnostic_calibration,3,0,126056,160378,168449,176400,177086,177089,51033
rp2040_2,65,52,2,0,diagnostic_calibration,1,2,57011,91533,99616,0,0,99735,42724
rp2040_2,65,52,2,0,diagnostic_calibration,2,1,99740,134143,0,0,0,134160,34420
rp2040_2,65,52,2,0,diagnostic_calibration,3,2,134161,168483,176547,0,0,176563,42402
rp2040_2,65,52,2,0,diagnostic_calibration,4,1,176564,210890,0,0,0,210984,34420
rp2040_2,65,52,2,0,diagnostic_calibration,5,1,210984,245290,0,0,0,245405,34421
rp2040_2,65,52,2,0,diagnostic_calibration,6,1,245406,279712,0,0,0,279796,34390
rp2040_2,65,52,2,0,diagnostic_calibration,7,1,279797,314107,0,0,0,314156,34359
rp2040_2,65,52,2,0,diagnostic_calibration,8,2,314156,348456,356517,0,0,356570,42414
rp2040_2,65,52,2,0,diagnostic_calibration,9,2,356571,390898,398959,0,0,398988,42417
rp2040_2,65,52,2,0,diagnostic_calibration,10,2,398988,433319,441380,0,0,441490,42502
rp2040_2,65,52,2,0,diagnostic_calibration,11,2,441490,475826,483887,0,0,483982,42492
rp2040_2,65,52,2,0,diagnostic_calibration,12,1,483983,518315,0,0,0,518336,34353
rp2040_2,65,52,2,0,diagnostic_calibration,13,1,518336,552646,0,0,0,552679,34343
rp2040_2,65,52,2,0,diagnostic_calibration,14,0,552679,586990,595051,602997,603684,603687,51008
rp2040_2,65,53,3,0,diagnostic_calibration,1,1,56981,91507,0,0,0,91613,34632
rp2040_2,65,53,3,0,diagnostic_calibration,2,1,91618,125986,0,0,0,126047,34429
rp2040_2,65,53,3,0,diagnostic_calibration,3,0,126048,160372,168443,176394,177080,177083,51035
rp2040_2,65,54,4,0,diagnostic_calibration,1,0,56974,91496,99579,107530,108215,108221,51247
rp2040_2,65,55,5,0,diagnostic_holdout,1,1,56990,91515,0,0,0,91557,34567
rp2040_2,65,55,5,0,diagnostic_holdout,2,1,91562,125922,0,0,0,125996,34434
rp2040_2,65,55,5,0,diagnostic_holdout,3,0,125997,160328,168398,176349,177035,177038,51041
rp2040_2,65,56,6,0,diagnostic_holdout,1,1,56994,91523,0,0,0,91586,34592
rp2040_2,65,56,6,0,diagnostic_holdout,2,0,91592,125953,134027,141978,142663,142667,51075
rp2040_2,65,57,7,0,diagnostic_holdout,1,0,56990,91514,99597,107548,108234,108240,51250
rp2040_2,65,58,8,0,diagnostic_holdout,1,1,56977,91495,0,0,0,91538,34561
rp2040_2,65,58,8,0,diagnostic_holdout,2,1,91544,125914,0,0,0,125944,34400
rp2040_2,65,58,8,0,diagnostic_holdout,3,2,125947,160278,168351,0,0,168471,42524
rp2040_2,65,58,8,0,diagnostic_holdout,4,1,168473,202807,0,0,0,202892,34419
rp2040_2,65,58,8,0,diagnostic_holdout,5,1,202893,237202,0,0,0,237207,34314
rp2040_2,65,58,8,0,diagnostic_holdout,6,2,237208,271518,279579,0,0,279681,42473
rp2040_2,65,58,8,0,diagnostic_holdout,7,2,279682,314015,322076,0,0,322084,42402
