board,set,invocation,key,message,partition,attempt,reason,entry_us,z_check_us,w0_check_us,ct0_check_us,hint_check_us,exit_us,attempt_us
rp2040_1,65,12,2,1,diagnostic_calibration,4,1,168412,202723,0,0,0,202803,34391
rp2040_1,65,12,2,1,diagnostic_calibration,5,0,202803,237106,245169,253116,253802,253805,51002
rp2040_1,65,13,3,1,diagnostic_calibration,1,1,56987,91514,0,0,0,91594,34607
rp2040_1,65,13,3,1,diagnostic_calibration,2,2,91600,125957,134030,0,0,134110,42510
rp2040_1,65,13,3,1,diagnostic_calibration,3,2,134113,168462,176525,0,0,176574,42461
rp2040_1,65,13,3,1,diagnostic_calibration,4,2,176576,210913,218975,0,0,219009,42433
rp2040_1,65,13,3,1,diagnostic_calibration,5,1,219011,253349,0,0,0,253427,34416
rp2040_1,65,13,3,1,diagnostic_calibration,6,0,253428,287732,295793,303739,304425,304428,51000
rp2040_1,65,14,4,1,diagnostic_calibration,1,1,56962,91494,0,0,0,91514,34552
rp2040_1,65,14,4,1,diagnostic_calibration,2,2,91520,125878,133953,0,0,134092,42572
rp2040_1,65,14,4,1,diagnostic_calibration,3,2,134093,168429,176494,0,0,176590,42497
rp2040_1,65,14,4,1,diagnostic_calibration,4,1,176591,210933,0,0,0,211011,34420
rp2040_1,65,14,4,1,diagnostic_calibration,5,0,211011,245326,253388,261334,262021,262023,51012
rp2040_1,65,15,5,1,diagnostic_holdout,1,2,57003,91523,99606,0,0,99717,42714
rp2040_1,65,15,5,1,diagnostic_holdout,2,1,99722,134105,0,0,0,134191,34469
rp2040_1,65,15,5,1,diagnostic_holdout,3,2,134192,168520,176584,0,0,176695,42503
rp2040_1,65,15,5,1,diagnostic_holdout,4,0,176696,211034,219095,227042,227727,227730,51034
rp2040_1,65,16,6,1,diagnostic_holdout,1,1,56990,91500,0,0,0,91579,34589
rp2040_1,65,16,6,1,diagnostic_holdout,2,2,91584,125934,134007,0,0,134048,42464
rp2040_1,65,16,6,1,diagnostic_holdout,3,1,134050,168393,0,0,0,168472,34422
rp2040_1,65,16,6,1,diagnostic_holdout,4,0,168473,202786,210849,218796,219480,219483,51010
rp2040_1,65,17,7,1,diagnostic_holdout,1,1,56987,91511,0,0,0,91586,34599
rp2040_1,65,17,7,1,diagnostic_holdout,2,2,91592,125964,134039,0,0,134137,42545
rp2040_1,65,17,7,1,diagnostic_holdout,3,2,134138,168493,176557,0,0,176575,42437
rp2040_1,65,17,7,1,diagnostic_holdout,4,0,176576,210909,218971,226918,227603,227607,51031
rp2040_1,65,18,8,1,diagnostic_holdout,1,2,56963,91486,99571,0,0,99588,42625
rp2040_1,65,18,8,1,diagnostic_holdout,2,2,99593,133980,142045,0,0,142096,42503
rp2040_1,65,18,8,1,diagnostic_holdout,3,2,142097,176420,184482,0,0,184534,42437
rp2040_1,65,18,8,1,diagnostic_holdout,4,2,184535,218860,226921,0,0,227006,42471
rp2040_1,65,18,8,1,diagnostic_holdout,5,1,227007,261337,0,0,0,261401,34394
rp2040_1,65,18,8,1,diagnostic_holdout,6,2,261402,295721,303782,0,0,303847,42445
rp2040_1,65,18,8,1,diagnostic_holdout,7,2,303847,338181,346242,0,0,346312,42465
rp2040_1,65,18,8,1,diagnostic_holdout,8,1,346313,380642,0,0,0,380716,34403
rp2040_1,65,18,8,1,diagnostic_holdout,9,2,380716,415025,423086,0,0,423181,42465
rp2040_1,65,18,8,1,diagnostic_holdout,10,1,423182,457514,0,0,0,457607,34425
rp2040_1,65,18,8,1,diagnostic_holdout,11,1,457608,491932,0,0,0,492037,34429
rp2040_1,65,18,8,1,diagnostic_holdout,12,2,492038,526339,534400,0,0,534457,42419
rp2040_1,65,18,8,1,diagnostic_holdout,13,0,534458,568785,576846,584793,585480,585483,51025
rp2040_1,65,19,9,1,diagnostic_holdout,1,1,56960,91477,0,0,0,91607,34647
rp2040_1,65,19,9,1,diagnostic_holdout,2,0,91613,125975,134048,141999,142685,142689,51076
rp2040_1,65,20,0,2,diagnostic_calibration,1,2,56969,91488,99571,0,0,99602,42633
rp2040_1,65,20,0,2,diagnostic_calibration,2,2,99607,133993,142060,0,0,142078,42471
rp2040_1,65,20,0,2,diagnostic_calibration,3,0,142081,176439,184501,192448,193133,193136,51055
rp2040_1,65,21,1,2,diagnostic_calibration,1,0,56990,91521,99604,107555,108241,108247,51257
rp2040_1,65,22,2,2,diagnostic_calibration,1,2,56976,91495,99578,0,0,99665,42689
rp2040_1,65,22,2,2,diagnostic_calibration,2,0,99671,134059,142125,150073,150760,150765,51094
rp2040_1,65,23,3,2,diagnostic_calibration,1,2,56985,91507,99590,0,0,99653,42668
rp2040_1,65,23,3,2,diagnostic_calibration,2,1,99657,134041,0,0,0,134134,34477
rp2040_1,65,23,3,2,diagnostic_calibration,3,2,134135,168457,176521,0,0,176630,42495
rp2040_1,65,23,3,2,diagnostic_calibration,4,0,176630,210967,219028,226974,227660,227662,51032
rp2040_1,65,24,4,2,diagnostic_calibration,1,1,56983,91510,0,0,0,91628,34645
rp2040_1,65,24,4,2,diagnostic_calibration,2,1,91633,126005,0,0,0,126100,34467
rp2040_1,65,24,4,2,diagnostic_calibration,3,0,126102,160416,168486,176437,177123,177126,51024
rp2040_1,65,25,5,2,diagnostic_holdout,1,1,56983,91508,0,0,0,91533,34550
rp2040_1,65,25,5,2,diagnostic_holdout,2,2,91538,125904,133978,0,0,134006,42468
rp2040_1,65,25,5,2,diagnostic_holdout,3,2,134010,168345,176407,0,0,176479,42469
rp2040_1,65,25,5,2,diagnostic_holdout,4,0,176480,210813,218874,226820,227507,227509,51029
rp2040_1,65,26,6,2,diagnostic_holdout,1,1,56974,91504,0,0,0,91560,34586
rp2040_1,65,26,6,2,diagnostic_holdout,2,2,91566,125928,134004,0,0,134078,42512
rp2040_1,65,26,6,2,diagnostic_holdout,3,1,134080,168431,0,0,0,168489,34409
rp2040_1,65,26,6,2,diagnostic_holdout,4,1,168490,202799,0,0,0,202883,34393
rp2040_1,65,26,6,2,diagnostic_holdout,5,2,202884,237191,245254,0,0,245283,42399
rp2040_1,65,26,6,2,diagnostic_holdout,6,2,245284,279612,287673,0,0,287814,42530
rp2040_1,65,26,6,2,diagnostic_holdout,7,2,287815,322151,330212,0,0,330337,42522
rp2040_1,65,26,6,2,diagnostic_holdout,8,2,330338,364669,372730,0,0,372817,42479
rp2040_1,65,26,6,2,diagnostic_holdout,9,2,372818,407142,415203,0,0,415249,42431
rp2040_1,65,26,6,2,diagnostic_holdout,10,2,415250,449588,457649,0,0,457679,42429
rp2040_1,65,26,6,2,diagnostic_holdout,11,1,457680,492009,0,0,0,492046,34366
rp2040_1,65,26,6,2,diagnostic_holdout,12,1,492047,526357,0,0,0,526404,34357
rp2040_1,65,26,6,2,diagnostic_holdout,13,1,526404,560728,0,0,0,560817,34413
rp2040_1,65,26,6,2,diagnostic_holdout,14,1,560818,595127,0,0,0,595237,34419
rp2040_1,65,26,6,2,diagnostic_holdout,15,1,595238,629543,0,0,0,629613,34375
rp2040_1,65,26,6,2,diagnostic_holdout,16,2,629614,663921,671982,0,0,672017,42403
rp2040_1,65,26,6,2,diagnostic_holdout,17,1,672017,706344,0,0,0,706352,34335
rp2040_1,65,26,6,2,diagnostic_holdout,18,1,706353,740662,0,0,0,740776,34423
rp2040_1,65,26,6,2,diagnostic_holdout,19,2,740777,775084,783145,0,0,783167,42390
rp2040_1,65,26,6,2,diagnostic_holdout,20,2,783168,817492,825553,0,0,825656,42488
rp2040_1,65,26,6,2,diagnostic_holdout,21,1,825657,859985,0,0,0,860065,34408
rp2040_1,65,26,6,2,diagnostic_holdout,22,0,860065,894382,902443,910390,911076,911079,51014
rp2040_1,65,27,7,2,diagnostic_holdout,1,2,56994,91524,99608,0,0,99682,42688
rp2040_1,65,27,7,2,diagnostic_holdout,2,1,99687,134061,0,0,0,134147,34460
rp2040_1,65,27,7,2,diagnostic_holdout,3,2,134148,168471,176533,0,0,176542,42394
rp2040_1,65,27,7,2,diagnostic_holdout,4,2,176543,210884,218944,0,0,219018,42475
rp2040_1,65,27,7,2,diagnostic_holdout,5,2,219018,253346,261407,0,0,261411,42393
rp2040_1,65,27,7,2,diagnostic_holdout,6,2,261412,295740,303801,0,0,303843,42431
rp2040_1,65,27,7,2,diagnostic_holdout,7,0,303843,338175,346236,354182,354869,354873,51030
rp2040_1,65,28,8,2,diagnostic_holdout,1,1,56963,91488,0,0,0,91536,34573
rp2040_1,65,28,8,2,diagnostic_holdout,2,1,91542,125899,0,0,0,126015,34473
rp2040_1,65,28,8,2,diagnostic_holdout,3,2,126018,160342,168412,0,0,168547,42529
rp2040_1,65,28,8,2,diagnostic_holdout,4,1,168549,202888,0,0,0,202951,34402
rp2040_1,65,28,8,2,diagnostic_holdout,5,1,202951,237260,0,0,0,237300,34349
rp2040_1,65,28,8,2,diagnostic_holdout,6,0,237300,271617,279680,287626,288312,288315,51015
rp2040_1,65,29,9,2,diagnostic_holdout,1,1,57007,91541,0,0,0,91675,34668
rp2040_1,65,29,9,2,diagnostic_holdout,2,2,91681,126037,134109,0,0,134196,42515
rp2040_1,65,29,9,2,diagnostic_holdout,3,1,134198,168544,0,0,0,168567,34369
rp2040_1,65,29,9,2,diagnostic_holdout,4,0,168568,202882,210945,218893,219579,219583,51015
rp2040_1,65,30,0,3,diagnostic_calibration,1,1,56977,91507,0,0,0,91652,34675
rp2040_1,65,30,0,3,diagnostic_calibration,2,1,91657,126032,0,0,0,126077,34420
rp2040_1,65,30,0,3,diagnostic_calibration,3,2,126078,160402,168474,0,0,168567,42489
rp2040_1,65,30,0,3,diagnostic_calibration,4,2,168568,202910,210973,0,0,211017,42449
rp2040_1,65,30,0,3,diagnostic_calibration,5,0,211018,245359,253421,261367,262053,262055,51037
rp2040_1,65,31,1,3,diagnostic_calibration,1,0,56974,91497,99581,107531,108217,108223,51249
rp2040_1,65,32,2,3,diagnostic_calibration,1,1,56980,91504,0,0,0,91592,34612
rp2040_1,65,32,2,3,diagnostic_calibration,2,2,91597,125964,134037,0,0,134153,42556
rp2040_1,65,32,2,3,diagnostic_calibration,3,0,134155,168494,176557,184504,185189,185193,51038
rp2040_1,65,33,3,3,diagnostic_calibration,1,2,57001,91508,99591,0,0,99726,42725
rp2040_1,65,33,3,3,diagnostic_calibration,2,2,99732,134105,142168,0,0,142246,42514
rp2040_1,65,33,3,3,diagnostic_calibration,3,2,142248,176591,184654,0,0,184659,42411
rp2040_1,65,33,3,3,diagnostic_calibration,4,2,184660,218995,227057,0,0,227103,42443
rp2040_1,65,33,3,3,diagnostic_calibration,5,0,227104,261433,269494,277440,278126,278129,51025
rp2040_1,65,34,4,3,diagnostic_calibration,1,2,56974,91476,99560,0,0,99584,42610
rp2040_1,65,34,4,3,diagnostic_calibration,2,1,99589,133970,0,0,0,133989,34400
rp2040_1,65,34,4,3,diagnostic_calibration,3,2,133990,168310,176373,0,0,176388,42398
rp2040_1,65,34,4,3,diagnostic_calibration,4,0,176389,210725,218787,226734,227420,227423,51034
rp2040_1,65,35,5,3,diagnostic_holdout,1,1,56978,91496,0,0,0,91528,34550
rp2040_1,65,35,5,3,diagnostic_holdout,2,2,91533,125882,133956,0,0,133996,42463
rp2040_1,65,35,5,3,diagnostic_holdout,3,2,133998,168345,176406,0,0,176423,42425
rp2040_1,65,35,5,3,diagnostic_holdout,4,1,176425,210759,0,0,0,210871,34446
rp2040_1,65,35,5,3,diagnostic_holdout,5,0,210872,245189,253250,261196,261882,261885,51013
rp2040_1,65,36,6,3,diagnostic_holdout,1,2,56979,91508,99592,0,0,99732,42753
rp2040_1,65,36,6,3,diagnostic_holdout,2,1,99736,134102,0,0,0,134192,34456
rp2040_1,65,36,6,3,diagnostic_holdout,3,2,134193,168523,176587,0,0,176608,42415
rp2040_1,65,36,6,3,diagnostic_holdout,4,1,176608,210930,0,0,0,210961,34353
rp2040_1,65,36,6,3,diagnostic_holdout,5,2,210962,245285,253346,0,0,253380,42418
rp2040_1,65,36,6,3,diagnostic_holdout,6,2,253381,287713,295774,0,0,295866,42485
rp2040_1,65,36,6,3,diagnostic_holdout,7,0,295866,330191,338252,346198,346885,346888,51022
rp2040_1,65,37,7,3,diagnostic_holdout,1,2,56975,91507,99590,0,0,99611,42636
rp2040_1,65,37,7,3,diagnostic_holdout,2,1,99616,133996,0,0,0,134063,34447
rp2040_1,65,37,7,3,diagnostic_holdout,3,0,134065,168380,176442,184389,185076,185079,51014
rp2040_1,65,38,8,3,diagnostic_holdout,1,2,56960,91480,99564,0,0,99581,42621
rp2040_1,65,38,8,3,diagnostic_holdout,2,2,99586,133972,142039,0,0,142124,42538
rp2040_1,65,38,8,3,diagnostic_holdout,3,2,142127,176481,184544,0,0,184671,42544
rp2040_1,65,38,8,3,diagnostic_holdout,4,1,184672,218997,0,0,0,219019,34347
rp2040_1,65,38,8,3,diagnostic_holdout,5,0,219020,253332,261393,269339,270025,270028,51008
rp2040_1,65,39,9,3,diagnostic_holdout,1,1,56989,91507,0,0,0,91536,34547
rp2040_1,65,39,9,3,diagnostic_holdout,2,2,91541,125899,133973,0,0,134039,42498
rp2040_1,65,39,9,3,diagnostic_holdout,3,1,134041,168402,0,0,0,168442,34401
rp2040_1,65,39,9,3,diagnostic_holdout,4,0,168443,202754,210817,218764,219451,219454,51011
rp2040_1,65,40,0,4,diagnostic_calibration,1,2,56974,91497,99581,0,0,99624,42650
rp2040_1,65,40,0,4,diagnostic_calibration,2,1,99628,134008,0,0,0,134090,34462
rp2040_1,65,40,0,4,diagnostic_calibration,3,1,134092,168403,0,0,0,168489,34397
rp2040_1,65,40,0,4,diagnostic_calibration,4,2,168490,202811,210874,0,0,210882,42392
rp2040_1,65,40,0,4,diagnostic_calibration,5,1,210883,245204,0,0,0,245287,34404
rp2040_1,65,40,0,4,diagnostic_calibration,6,2,245288,279597,287658,0,0,287669,42381
rp2040_1,65,40,0,4,diagnostic_calibration,7,2,287671,322016,330077,0,0,330188,42517
rp2040_1,65,40,0,4,diagnostic_calibration,8,1,330188,364511,0,0,0,364544,34356
rp2040_1,65,40,0,4,diagnostic_calibration,9,1,364545,398855,0,0,0,398981,34436
rp2040_1,65,40,0,4,diagnostic_calibration,10,2,398982,433295,441356,0,0,441378,42396
rp2040_1,65,40,0,4,diagnostic_calibration,11,0,441378,475708,483769,491715,492401,492404,51026
rp2040_1,65,41,1,4,diagnostic_calibration,1,0,56984,91506,99589,107540,108226,108232,51248
rp2040_1,65,42,2,4,diagnostic_calibration,1,1,56985,91512,0,0,0,91544,34559
rp2040_1,65,42,2,4,diagnostic_calibration,2,2,91549,125913,133990,0,0,134018,42469
rp2040_1,65,42,2,4,diagnostic_calibration,3,1,134020,168364,0,0,0,168449,34429
rp2040_1,65,42,2,4,diagnostic_calibration,4,1,168450,202771,0,0,0,202851,34401
rp2040_1,65,42,2,4,diagnostic_calibration,5,2,202852,237159,245223,0,0,245309,42457
rp2040_1,65,42,2,4,diagnostic_calibration,6,2,245309,279649,287711,0,0,287718,42409
rp2040_1,65,42,2,4,diagnostic_calibration,7,2,287719,322046,330107,0,0,330119,42400
rp2040_1,65,42,2,4,diagnostic_calibration,8,1,330120,364443,0,0,0,364509,34389
rp2040_1,65,42,2,4,diagnostic_calibration,9,2,364509,398825,406886,0,0,407004,42495
rp2040_1,65,42,2,4,diagnostic_calibration,10,2,407004,441327,449388,0,0,449509,42505
rp2040_1,65,42,2,4,diagnostic_calibration,11,1,449510,483837,0,0,0,483872,34362
rp2040_1,65,42,2,4,diagnostic_calibration,12,0,483873,518185,526246,534192,534878,534881,51008
rp2040_1,65,43,3,4,diagnostic_calibration,1,2,57007,91537,99621,0,0,99635,42628
rp2040_1,65,43,3,4,diagnostic_calibration,2,2,99640,134040,142104,0,0,142132,42492
rp2040_1,65,43,3,4,diagnostic_calibration,3,0,142134,176481,184542,192489,193176,193179,51045
rp2040_1,65,44,4,4,diagnostic_calibration,1,0,56976,91496,99579,107530,108216,108222,51246
rp2040_1,65,45,5,4,diagnostic_holdout,1,0,56978,91520,99603,107554,108241,108247,51269
rp2040_1,65,46,6,4,diagnostic_holdout,1,0,56985,91513,99596,107547,108232,108238,51253
rp2040_1,65,47,7,4,diagnostic_holdout,1,1,56983,91507,0,0,0,91606,34623
rp2040_1,65,47,7,4,diagnostic_holdout,2,2,91611,125995,134071,0,0,134094,42483
rp2040_1,65,47,7,4,diagnostic_holdout,3,1,134097,168447,0,0,0,168475,34378
rp2040_1,65,47,7,4,diagnostic_holdout,4,2,168475,202790,210853,0,0,210872,42397
rp2040_1,65,47,7,4,diagnostic_holdout,5,1,210873,245196,0,0,0,245241,34368
rp2040_1,65,47,7,4,diagnostic_holdout,6,0,245241,279553,287614,295562,296249,296252,51011
rp2040_1,65,48,8,4,diagnostic_holdout,1,1,56943,91472,0,0,0,91495,34552
rp2040_1,65,48,8,4,diagnostic_holdout,2,2,91500,125870,133946,0,0,133976,42476
rp2040_1,65,48,8,4,diagnostic_holdout,3,0,133978,168321,176385,184332,185018,185022,51044
rp2040_1,65,49,9,4,diagnostic_holdout,1,1,56992,91517,0,0,0,91591,34599
rp2040_1,65,49,9,4,diagnostic_holdout,2,1,91596,125961,0,0,0,126011,34415
rp2040_1,65,49,9,4,diagnostic_holdout,3,2,126012,160337,168409,0,0,168455,42443
rp2040_1,65,49,9,4,diagnostic_holdout,4,1,168456,202782,0,0,0,202900,34444
rp2040_1,65,49,9,4,diagnostic_holdout,5,2,202901,237210,245272,0,0,245279,42378
rp2040_1,65,49,9,4,diagnostic_holdout,6,0,245280,279610,287672,295618,296305,296308,51028
rp2040_1,65,50,0,0,diagnostic_calibration,1,2,56968,91491,99574,0,0,99602,42634
rp2040_1,65,50,0,0,diagnostic_calibration,2,2,99607,133998,142060,0,0,142198,42591
rp2040_1,65,50,0,0,diagnostic_calibration,3,0,142200,176541,184603,192549,193234,193236,51036
rp2040_1,65,51,1,0,diagnostic_calibration,1,1,56989,91517,0,0,0,91619,34630
rp2040_1,65,51,1,0,diagnostic_calibration,2,2,91625,125979,134055,0,0,134072,42447
rp2040_1,65,51,1,0,diagnostic_calibration,3,1,134074,168416,0,0,0,168468,34394
rp2040_1,65,51,1,0,diagnostic_calibration,4,2,168469,202778,210840,0,0,210858,42389
rp2040_1,65,51,1,0,diagnostic_calibration,5,0,210859,245192,253253,261200,261886,261889,51030
rp2040_1,65,52,2,0,diagnostic_calibration,1,1,57003,91542,0,0,0,91592,34589
rp2040_1,65,52,2,0,diagnostic_calibration,2,1,91598,125951,0,0,0,125998,34400
rp2040_1,65,52,2,0,diagnostic_calibration,3,2,125999,160317,168388,0,0,168532,42533
rp2040_1,65,52,2,0,diagnostic_calibration,4,1,168533,202862,0,0,0,202969,34436
rp2040_1,65,52,2,0,diagnostic_calibration,5,2,202969,237289,245351,0,0,245359,42390
rp2040_1,65,52,2,0,diagnostic_calibration,6,2,245360,279685,287745,0,0,287893,42533
rp2040_1,65,52,2,0,diagnostic_calibration,7,2,287893,322229,330290,0,0,330388,42495
rp2040_1,65,52,2,0,diagnostic_calibration,8,1,330389,364721,0,0,0,364807,34418
rp2040_1,65,52,2,0,diagnostic_calibration,9,0,364808,399121,407182,415128,415814,415817,51009
rp2040_1,65,53,3,0,diagnostic_calibration,1,1,57003,91529,0,0,0,91582,34579
rp2040_1,65,53,3,0,diagnostic_calibration,2,0,91588,125952,134025,141976,142663,142667,51079
rp2040_1,65,54,4,0,diagnostic_calibration,1,2,56956,91485,99567,0,0,99628,42672
rp2040_1,65,54,4,0,diagnostic_calibration,2,1,99634,134018,0,0,0,134036,34402
rp2040_1,65,54,4,0,diagnostic_calibration,3,1,134039,168370,0,0,0,168396,34357
rp2040_1,65,54,4,0,diagnostic_calibration,4,2,168398,202722,210787,0,0,210915,42517
rp2040_1,65,54,4,0,diagnostic_calibration,5,0,210915,245259,253321,261267,261953,261956,51041
rp2040_1,65,55,5,0,diagnostic_holdout,1,0,56968,91488,99571,107521,108207,108213,51245
rp2040_1,65,56,6,0,diagnostic_holdout,1,2,57001,91538,99621,0,0,99779,42778
rp2040_1,65,56,6,0,diagnostic_holdout,2,2,99784,134184,142250,0,0,142390,42606
rp2040_1,65,56,6,0,diagnostic_holdout,3,1,142392,176738,0,0,0,176770,34378
rp2040_1,65,56,6,0,diagnostic_holdout,4,1,176770,211082,0,0,0,211150,34380
rp2040_1,65,56,6,0,diagnostic_holdout,5,1,211151,245463,0,0,0,245573,34422
rp2040_1,65,56,6,0,diagnostic_holdout,6,1,245573,279880,0,0,0,279918,34345
rp2040_1,65,56,6,0,diagnostic_holdout,7,0,279918,314227,322288,330235,330920,330924,51006
rp2040_1,65,57,7,0,diagnostic_holdout,1,0,56991,91520,99604,107555,108242,108249,51258
rp2040_1,65,58,8,0,diagnostic_holdout,1,2,56960,91486,99569,0,0,99628,42668
rp2040_1,65,58,8,0,diagnostic_holdout,2,2,99633,134012,142077,0,0,142112,42479
rp2040_1,65,58,8,0,diagnostic_holdout,3,2,142113,176468,184531,0,0,184583,42470
rp2040_1,65,58,8,0,diagnostic_holdout,4,2,184584,218913,226973,0,0,226981,42397
rp2040_1,65,58,8,0,diagnostic_holdout,5,1,226982,261324,0,0,0,261364,34382
rp2040_1,65,58,8,0,diagnostic_holdout,6,1,261365,295679,0,0,0,295737,34372
rp2040_1,65,58,8,0,diagnostic_holdout,7,1,295738,330056,0,0,0,330162,34424
rp2040_1,65,58,8,0,diagnostic_holdout,8,2,330163,364476,372537,0,0,372562,42399
rp2040_1,65,58,8,0,diagnostic_holdout,9,2,372562,406890,414951,0,0,415007,42445
rp2040_1,65,58,8,0,diagnostic_holdout,10,2,415007,449328,457389,0,0,457491,42484
rp2040_1,65,58,8,0,diagnostic_holdout,11,2,457492,491815,499876,0,0,500020,42528
rp2040_1,65,58,8,0,diagnostic_holdout,12,2,500020,534350,542411,0,0,542429,42409
rp2040_1,65,58,8,0,diagnostic_holdout,13,0,542429,576753,584814,592760,593447,593449,51020
rp2040_1,65,59,9,0,diagnostic_holdout,1,2,56985,91506,99590,0,0,99637,42652
rp2040_1,65,59,9,0,diagnostic_holdout,2,0,99642,134009,142075,150023,150709,150712,51070
rp2040_1,65,60,0,1,diagnostic_calibration,1,2,56984,91498,99581,0,0,99673,42689
rp2040_1,65,60,0,1,diagnostic_calibration,2,2,99677,134081,142146,0,0,142156,42479
rp2040_1,65,60,0,1,diagnostic_calibration,3,2,142158,176503,184564,0,0,184707,42549
rp2040_1,65,60,0,1,diagnostic_calibration,4,1,184708,219037,0,0,0,219123,34415
rp2040_1,65,60,0,1,diagnostic_calibration,5,1,219124,253436,0,0,0,253473,34349
rp2040_1,65,60,0,1,diagnostic_calibration,6,1,253473,287789,0,0,0,287876,34403
rp2040_1,65,60,0,1,diagnostic_calibration,7,2,287877,322184,330245,0,0,330360,42483
