board,set,invocation,key,message,partition,attempt,reason,entry_us,z_check_us,w0_check_us,ct0_check_us,hint_check_us,exit_us,attempt_us
rp2040_2,44,25,5,2,diagnostic_holdout,4,2,116284,141835,147221,0,0,147247,30963
rp2040_2,44,25,5,2,diagnostic_holdout,5,1,147250,172806,0,0,0,172849,25599
rp2040_2,44,25,5,2,diagnostic_holdout,6,0,172852,198397,203784,209082,209548,209553,36701
rp2040_2,44,26,6,2,diagnostic_holdout,1,1,33720,59515,0,0,0,59568,25848
rp2040_2,44,26,6,2,diagnostic_holdout,2,2,59574,85181,90586,0,0,90692,31118
rp2040_2,44,26,6,2,diagnostic_holdout,3,1,90696,116269,0,0,0,116308,25612
rp2040_2,44,26,6,2,diagnostic_holdout,4,1,116313,141870,0,0,0,141968,25655
rp2040_2,44,26,6,2,diagnostic_holdout,5,1,141973,167522,0,0,0,167569,25596
rp2040_2,44,26,6,2,diagnostic_holdout,6,1,167571,193129,0,0,0,193155,25584
rp2040_2,44,26,6,2,diagnostic_holdout,7,1,193159,218709,0,0,0,218717,25558
rp2040_2,44,26,6,2,diagnostic_holdout,8,2,218720,244276,249663,0,0,249749,31029
rp2040_2,44,26,6,2,diagnostic_holdout,9,1,249752,275291,0,0,0,275300,25548
rp2040_2,44,26,6,2,diagnostic_holdout,10,2,275302,300860,306246,0,0,306312,31010
rp2040_2,44,26,6,2,diagnostic_holdout,11,0,306316,331875,337261,342558,343024,343029,36713
rp2040_2,44,27,7,2,diagnostic_holdout,1,1,33745,59530,0,0,0,59599,25854
rp2040_2,44,27,7,2,diagnostic_holdout,2,0,59604,85197,90602,95906,96370,96375,36771
rp2040_2,44,28,8,2,diagnostic_holdout,1,1,33716,59496,0,0,0,59567,25851
rp2040_2,44,28,8,2,diagnostic_holdout,2,2,59572,85182,90586,0,0,90633,31061
rp2040_2,44,28,8,2,diagnostic_holdout,3,1,90636,116201,0,0,0,116299,25663
rp2040_2,44,28,8,2,diagnostic_holdout,4,1,116302,141863,0,0,0,141920,25618
rp2040_2,44,28,8,2,diagnostic_holdout,5,1,141923,167471,0,0,0,167518,25595
rp2040_2,44,28,8,2,diagnostic_holdout,6,1,167520,193072,0,0,0,193114,25594
rp2040_2,44,28,8,2,diagnostic_holdout,7,1,193118,218670,0,0,0,218748,25630
rp2040_2,44,28,8,2,diagnostic_holdout,8,1,218751,244305,0,0,0,244359,25608
rp2040_2,44,28,8,2,diagnostic_holdout,9,0,244362,269911,275297,280595,281060,281065,36703
rp2040_2,44,29,9,2,diagnostic_holdout,1,1,33710,59515,0,0,0,59610,25900
rp2040_2,44,29,9,2,diagnostic_holdout,2,2,59616,85225,90629,0,0,90732,31116
rp2040_2,44,29,9,2,diagnostic_holdout,3,2,90734,116294,121681,0,0,121771,31037
rp2040_2,44,29,9,2,diagnostic_holdout,4,1,121774,147325,0,0,0,147342,25568
rp2040_2,44,29,9,2,diagnostic_holdout,5,0,147344,172903,178289,183586,184052,184058,36714
rp2040_2,44,30,0,3,diagnostic_calibration,1,0,33725,59525,64940,70244,70710,70716,36991
rp2040_2,44,31,1,3,diagnostic_calibration,1,2,33743,59521,64940,0,0,64961,31218
rp2040_2,44,31,1,3,diagnostic_calibration,2,0,64965,90562,95952,101250,101716,101722,36757
rp2040_2,44,32,2,3,diagnostic_calibration,1,0,33705,59506,64922,70226,70692,70697,36992
rp2040_2,44,33,3,3,diagnostic_calibration,1,2,33718,59499,64916,0,0,64983,31265
rp2040_2,44,33,3,3,diagnostic_calibration,2,1,64989,90583,0,0,0,90639,25650
rp2040_2,44,33,3,3,diagnostic_calibration,3,1,90642,116215,0,0,0,116251,25609
rp2040_2,44,33,3,3,diagnostic_calibration,4,2,116253,141804,147190,0,0,147291,31038
rp2040_2,44,33,3,3,diagnostic_calibration,5,1,147294,172845,0,0,0,172938,25644
rp2040_2,44,33,3,3,diagnostic_calibration,6,0,172941,198501,203886,209184,209650,209654,36713
rp2040_2,44,34,4,3,diagnostic_calibration,1,2,33743,59522,64937,0,0,65010,31267
rp2040_2,44,34,4,3,diagnostic_calibration,2,0,65015,90626,96014,101311,101777,101782,36767
rp2040_2,44,35,5,3,diagnostic_holdout,1,0,33712,59505,64921,70225,70691,70696,36984
rp2040_2,44,36,6,3,diagnostic_holdout,1,2,33714,59500,64917,0,0,64959,31245
rp2040_2,44,36,6,3,diagnostic_holdout,2,1,64964,90572,0,0,0,90629,25665
rp2040_2,44,36,6,3,diagnostic_holdout,3,0,90633,116209,121596,126893,127359,127364,36731
rp2040_2,44,37,7,3,diagnostic_holdout,1,1,33750,59545,0,0,0,59637,25887
rp2040_2,44,37,7,3,diagnostic_holdout,2,1,59642,85232,0,0,0,85244,25602
rp2040_2,44,37,7,3,diagnostic_holdout,3,0,85247,110821,116225,121529,121995,122001,36754
rp2040_2,44,38,8,3,diagnostic_holdout,1,1,33741,59545,0,0,0,59567,25826
rp2040_2,44,38,8,3,diagnostic_holdout,2,1,59572,85168,0,0,0,85241,25669
rp2040_2,44,38,8,3,diagnostic_holdout,3,1,85244,110807,0,0,0,110834,25590
rp2040_2,44,38,8,3,diagnostic_holdout,4,2,110838,136392,141795,0,0,141896,31058
rp2040_2,44,38,8,3,diagnostic_holdout,5,2,141899,167458,172846,0,0,172940,31041
rp2040_2,44,38,8,3,diagnostic_holdout,6,0,172942,198493,203878,209175,209641,209647,36705
rp2040_2,44,39,9,3,diagnostic_holdout,1,2,33695,59501,64918,0,0,65030,31335
rp2040_2,44,39,9,3,diagnostic_holdout,2,0,65035,90631,96017,101315,101779,101784,36749
rp2040_2,44,40,0,4,diagnostic_calibration,1,1,33734,59532,0,0,0,59585,25851
rp2040_2,44,40,0,4,diagnostic_calibration,2,1,59591,85198,0,0,0,85280,25689
rp2040_2,44,40,0,4,diagnostic_calibration,3,1,85284,110855,0,0,0,110960,25676
rp2040_2,44,40,0,4,diagnostic_calibration,4,1,110965,136522,0,0,0,136558,25593
rp2040_2,44,40,0,4,diagnostic_calibration,5,2,136561,162126,167529,0,0,167571,31010
rp2040_2,44,40,0,4,diagnostic_calibration,6,2,167574,193134,198521,0,0,198535,30961
rp2040_2,44,40,0,4,diagnostic_calibration,7,1,198538,224089,0,0,0,224118,25580
rp2040_2,44,40,0,4,diagnostic_calibration,8,1,224119,249666,0,0,0,249680,25561
rp2040_2,44,40,0,4,diagnostic_calibration,9,0,249684,275228,280614,285911,286377,286383,36699
rp2040_2,44,41,1,4,diagnostic_calibration,1,0,33718,59509,64926,70230,70696,70702,36984
rp2040_2,44,42,2,4,diagnostic_calibration,1,1,33703,59494,0,0,0,59533,25830
rp2040_2,44,42,2,4,diagnostic_calibration,2,1,59539,85144,0,0,0,85212,25673
rp2040_2,44,42,2,4,diagnostic_calibration,3,1,85215,110780,0,0,0,110842,25627
rp2040_2,44,42,2,4,diagnostic_calibration,4,1,110844,136400,0,0,0,136430,25586
rp2040_2,44,42,2,4,diagnostic_calibration,5,1,136432,161999,0,0,0,162019,25587
rp2040_2,44,42,2,4,diagnostic_calibration,6,1,162022,187574,0,0,0,187654,25632
rp2040_2,44,42,2,4,diagnostic_calibration,7,1,187655,213211,0,0,0,213240,25585
rp2040_2,44,42,2,4,diagnostic_calibration,8,1,213244,238798,0,0,0,238889,25645
rp2040_2,44,42,2,4,diagnostic_calibration,9,1,238892,264441,0,0,0,264493,25601
rp2040_2,44,42,2,4,diagnostic_calibration,10,2,264495,290044,295446,0,0,295464,30969
rp2040_2,44,42,2,4,diagnostic_calibration,11,2,295467,321009,326396,0,0,326435,30968
rp2040_2,44,42,2,4,diagnostic_calibration,12,2,326437,351986,357372,0,0,357447,31010
rp2040_2,44,42,2,4,diagnostic_calibration,13,2,357450,383002,388388,0,0,388398,30948
rp2040_2,44,42,2,4,diagnostic_calibration,14,2,388401,413954,419340,0,0,419416,31015
rp2040_2,44,42,2,4,diagnostic_calibration,15,1,419419,444975,0,0,0,445030,25611
rp2040_2,44,42,2,4,diagnostic_calibration,16,1,445033,470597,0,0,0,470672,25639
rp2040_2,44,42,2,4,diagnostic_calibration,17,2,470674,496241,501626,0,0,501664,30990
rp2040_2,44,42,2,4,diagnostic_calibration,18,1,501668,527217,0,0,0,527229,25561
rp2040_2,44,42,2,4,diagnostic_calibration,19,1,527232,552776,0,0,0,552852,25620
rp2040_2,44,42,2,4,diagnostic_calibration,20,1,552855,578409,0,0,0,578416,25561
rp2040_2,44,42,2,4,diagnostic_calibration,21,0,578418,603973,609358,614656,615121,615126,36708
rp2040_2,44,43,3,4,diagnostic_calibration,1,0,33734,59526,64943,70247,70713,70719,36985
rp2040_2,44,44,4,4,diagnostic_calibration,1,1,33748,59541,0,0,0,59586,25838
rp2040_2,44,44,4,4,diagnostic_calibration,2,0,59592,85201,90609,95913,96379,96384,36792
rp2040_2,44,45,5,4,diagnostic_holdout,1,1,33720,59525,0,0,0,59555,25835
rp2040_2,44,45,5,4,diagnostic_holdout,2,2,59560,85170,90578,0,0,90663,31103
rp2040_2,44,45,5,4,diagnostic_holdout,3,1,90666,116237,0,0,0,116273,25607
rp2040_2,44,45,5,4,diagnostic_holdout,4,1,116276,141819,0,0,0,141916,25640
rp2040_2,44,45,5,4,diagnostic_holdout,5,0,141920,167462,172848,178146,178612,178617,36697
rp2040_2,44,46,6,4,diagnostic_holdout,1,0,33725,59526,64942,70246,70711,70717,36992
rp2040_2,44,47,7,4,diagnostic_holdout,1,0,33758,59551,64969,70273,70738,70744,36986
rp2040_2,44,48,8,4,diagnostic_holdout,1,2,33704,59481,64899,0,0,65002,31298
rp2040_2,44,48,8,4,diagnostic_holdout,2,0,65008,90600,95988,101286,101752,101757,36749
rp2040_2,44,49,9,4,diagnostic_holdout,1,1,33707,59494,0,0,0,59605,25898
rp2040_2,44,49,9,4,diagnostic_holdout,2,1,59610,85227,0,0,0,85251,25641
rp2040_2,44,49,9,4,diagnostic_holdout,3,2,85255,110822,116224,0,0,116265,31010
rp2040_2,44,49,9,4,diagnostic_holdout,4,2,116269,141825,147212,0,0,147226,30957
rp2040_2,44,49,9,4,diagnostic_holdout,5,1,147229,172789,0,0,0,172841,25612
rp2040_2,44,49,9,4,diagnostic_holdout,6,2,172844,198390,203775,0,0,203832,30988
rp2040_2,44,49,9,4,diagnostic_holdout,7,1,203836,229385,0,0,0,229467,25631
rp2040_2,44,49,9,4,diagnostic_holdout,8,1,229470,255016,0,0,0,255035,25565
rp2040_2,44,49,9,4,diagnostic_holdout,9,2,255037,280592,285977,0,0,286027,30990
rp2040_2,44,49,9,4,diagnostic_holdout,10,2,286031,311581,316967,0,0,317014,30983
rp2040_2,44,49,9,4,diagnostic_holdout,11,1,317017,342574,0,0,0,342627,25610
rp2040_2,44,49,9,4,diagnostic_holdout,12,1,342630,368186,0,0,0,368240,25610
rp2040_2,44,49,9,4,diagnostic_holdout,13,1,368242,393791,0,0,0,393869,25627
rp2040_2,44,49,9,4,diagnostic_holdout,14,1,393872,419427,0,0,0,419481,25609
rp2040_2,44,49,9,4,diagnostic_holdout,15,2,419484,445036,450421,0,0,450461,30977
rp2040_2,44,49,9,4,diagnostic_holdout,16,1,450464,476012,0,0,0,476046,25582
rp2040_2,44,49,9,4,diagnostic_holdout,17,1,476048,501606,0,0,0,501675,25627
rp2040_2,44,49,9,4,diagnostic_holdout,18,2,501676,527234,532619,0,0,532637,30961
rp2040_2,44,49,9,4,diagnostic_holdout,19,1,532640,558191,0,0,0,558260,25620
rp2040_2,44,49,9,4,diagnostic_holdout,20,2,558264,583826,589211,0,0,589218,30954
rp2040_2,44,49,9,4,diagnostic_holdout,21,1,589221,614777,0,0,0,614840,25619
rp2040_2,44,49,9,4,diagnostic_holdout,22,1,614842,640395,0,0,0,640413,25571
rp2040_2,44,49,9,4,diagnostic_holdout,23,2,640417,665966,671352,0,0,671395,30978
rp2040_2,44,49,9,4,diagnostic_holdout,24,1,671397,696961,0,0,0,697018,25621
rp2040_2,44,49,9,4,diagnostic_holdout,25,2,697022,722572,727958,0,0,727979,30957
rp2040_2,44,49,9,4,diagnostic_holdout,26,1,727982,753541,0,0,0,753565,25583
rp2040_2,44,49,9,4,diagnostic_holdout,27,1,753569,779115,0,0,0,779185,25616
rp2040_2,44,49,9,4,diagnostic_holdout,28,2,779187,804731,810116,0,0,810127,30940
rp2040_2,44,49,9,4,diagnostic_holdout,29,0,810130,835684,841070,846367,846833,846838,36708
rp2040_2,44,50,0,0,diagnostic_calibration,1,0,33722,59524,64941,70245,70711,70717,36995
rp2040_2,44,51,1,0,diagnostic_calibration,1,1,33739,59527,0,0,0,59574,25835
rp2040_2,44,51,1,0,diagnostic_calibration,2,1,59579,85186,0,0,0,85287,25708
rp2040_2,44,51,1,0,diagnostic_calibration,3,0,85290,110841,116244,121548,122013,122018,36728
rp2040_2,44,52,2,0,diagnostic_calibration,1,0,33705,59503,64920,70224,70690,70695,36990
rp2040_2,44,53,3,0,diagnostic_calibration,1,2,33742,59533,64949,0,0,65018,31276
rp2040_2,44,53,3,0,diagnostic_calibration,2,2,65023,90627,96020,0,0,96035,31012
rp2040_2,44,53,3,0,diagnostic_calibration,3,0,96039,121607,126993,132291,132756,132762,36723
rp2040_2,44,54,4,0,diagnostic_calibration,1,2,33726,59515,64932,0,0,65014,31288
rp2040_2,44,54,4,0,diagnostic_calibration,2,2,65019,90623,96013,0,0,96034,31015
rp2040_2,44,54,4,0,diagnostic_calibration,3,2,96038,121592,126978,0,0,127002,30964
rp2040_2,44,54,4,0,diagnostic_calibration,4,1,127006,152559,0,0,0,152576,25570
rp2040_2,44,54,4,0,diagnostic_calibration,5,0,152580,178133,183519,188816,189282,189288,36708
rp2040_2,44,55,5,0,diagnostic_holdout,1,0,33714,59494,64910,70214,70679,70684,36970
rp2040_2,44,56,6,0,diagnostic_holdout,1,2,33755,59537,64955,0,0,65047,31292
rp2040_2,44,56,6,0,diagnostic_holdout,2,2,65052,90647,96035,0,0,96127,31075
rp2040_2,44,56,6,0,diagnostic_holdout,3,1,96131,121699,0,0,0,121710,25579
rp2040_2,44,56,6,0,diagnostic_holdout,4,0,121714,147265,152650,157947,158413,158418,36704
rp2040_2,44,57,7,0,diagnostic_holdout,1,2,33740,59525,64942,0,0,65037,31297
rp2040_2,44,57,7,0,diagnostic_holdout,2,1,65042,90639,0,0,0,90667,25625
rp2040_2,44,57,7,0,diagnostic_holdout,3,1,90670,116244,0,0,0,116298,25628
rp2040_2,44,57,7,0,diagnostic_holdout,4,1,116300,141863,0,0,0,141919,25619
rp2040_2,44,57,7,0,diagnostic_holdout,5,0,141922,167473,172859,178157,178622,178626,36704
rp2040_2,44,58,8,0,diagnostic_holdout,1,0,33705,59487,64903,70207,70672,70678,36973
rp2040_2,44,59,9,0,diagnostic_holdout,1,1,33706,59510,0,0,0,59567,25861
rp2040_2,44,59,9,0,diagnostic_holdout,2,2,59571,85182,90587,0,0,90608,31037
rp2040_2,44,59,9,0,diagnostic_holdout,3,2,90613,116183,121570,0,0,121584,30971
rp2040_2,44,59,9,0,diagnostic_holdout,4,2,121587,147153,152538,0,0,152576,30989
rp2040_2,44,59,9,0,diagnostic_holdout,5,1,152578,178133,0,0,0,178232,25654
rp2040_2,44,59,9,0,diagnostic_holdout,6,0,178236,203790,209176,214473,214939,214944,36708
rp2040_2,44,60,0,1,diagnostic_calibration,1,4,33736,59526,64944,70248,70714,70720,36984
rp2040_2,44,60,0,1,diagnostic_calibration,2,0,70726,96358,101748,107042,107485,107490,36764
rp2040_2,44,61,1,1,diagnostic_calibration,1,1,33756,59561,0,0,0,59587,25831
rp2040_2,44,61,1,1,diagnostic_calibration,2,2,59592,85199,90605,0,0,90681,31089
rp2040_2,44,61,1,1,diagnostic_calibration,3,0,90686,116256,121644,126942,127408,127412,36726
rp2040_2,44,62,2,1,diagnostic_calibration,1,1,33698,59492,0,0,0,59548,25850
rp2040_2,44,62,2,1,diagnostic_calibration,2,1,59552,85167,0,0,0,85259,25707
rp2040_2,44,62,2,1,diagnostic_calibration,3,0,85262,110825,116228,121532,121998,122003,36741
rp2040_2,44,63,3,1,diagnostic_calibration,1,1,33726,59529,0,0,0,59604,25878
rp2040_2,44,63,3,1,diagnostic_calibration,2,1,59609,85207,0,0,0,85285,25676
rp2040_2,44,63,3,1,diagnostic_calibration,3,1,85287,110853,0,0,0,110866,25579
rp2040_2,44,63,3,1,diagnostic_calibration,4,2,110869,136433,141835,0,0,141882,31013
rp2040_2,44,63,3,1,diagnostic_calibration,5,2,141885,167445,172831,0,0,172836,30951
rp2040_2,44,63,3,1,diagnostic_calibration,6,0,172840,198400,203786,209083,209549,209555,36715
rp2040_2,44,64,4,1,diagnostic_calibration,1,2,33734,59531,64948,0,0,64961,31227
rp2040_2,44,64,4,1,diagnostic_calibration,2,1,64965,90563,0,0,0,90579,25614
rp2040_2,44,64,4,1,diagnostic_calibration,3,2,90583,116151,121538,0,0,121576,30993
rp2040_2,44,64,4,1,diagnostic_calibration,4,0,121578,147127,152512,157810,158276,158281,36703
rp2040_2,44,65,5,1,diagnostic_holdout,1,1,33712,59504,0,0,0,59571,25859
rp2040_2,44,65,5,1,diagnostic_holdout,2,2,59577,85177,90583,0,0,90616,31039
