replicate,mode,period_ms,acq_index,start_off_us,duration_us,skipped
1,inline,250,6651,-1,0,1
1,inline,250,6652,-1,0,1
1,inline,250,6653,-1,0,1
1,inline,250,6676,-1,0,1
1,inline,250,6677,-1,0,1
1,inline,250,6678,-1,0,1
1,inline,250,6679,-1,0,1
1,inline,250,6680,-1,0,1
1,inline,250,6701,-1,0,1
1,inline,250,6702,-1,0,1
1,inline,250,6726,-1,0,1
1,inline,250,6727,-1,0,1
1,inline,250,6728,-1,0,1
1,inline,250,6729,-1,0,1
1,inline,250,6730,-1,0,1
1,inline,250,6751,-1,0,1
1,inline,250,6776,-1,0,1
1,inline,250,6777,-1,0,1
1,inline,250,6778,-1,0,1
1,inline,250,6779,-1,0,1
1,inline,250,6780,-1,0,1
1,inline,250,6781,-1,0,1
1,inline,250,6782,-1,0,1
1,inline,250,6783,-1,0,1
1,inline,250,6784,-1,0,1
1,inline,250,6785,-1,0,1
1,inline,250,6786,-1,0,1
1,inline,250,6787,-1,0,1
1,inline,250,6788,-1,0,1
1,inline,250,6801,-1,0,1
1,inline,250,6802,-1,0,1
1,inline,250,6803,-1,0,1
1,inline,250,6804,-1,0,1
1,inline,250,6805,-1,0,1
1,inline,250,6806,-1,0,1
1,inline,250,6826,-1,0,1
1,inline,250,6827,-1,0,1
1,inline,250,6828,-1,0,1
1,inline,250,6829,-1,0,1
1,inline,250,6830,-1,0,1
1,inline,250,6831,-1,0,1
1,inline,250,6851,-1,0,1
1,inline,250,6876,-1,0,1
1,inline,250,6877,-1,0,1
1,inline,250,6901,-1,0,1
1,inline,250,6902,-1,0,1
1,inline,250,6926,-1,0,1
1,inline,250,6951,-1,0,1
1,inline,250,6976,-1,0,1
1,inline,250,6977,-1,0,1
1,inline,250,6978,-1,0,1
1,inline,250,6979,-1,0,1
1,inline,250,6980,-1,0,1
1,inline,250,7001,-1,0,1
1,inline,250,7002,-1,0,1
1,inline,250,7003,-1,0,1
1,inline,250,7004,-1,0,1
1,inline,250,7005,-1,0,1
1,inline,250,7006,-1,0,1
1,inline,250,7007,-1,0,1
1,inline,250,7008,-1,0,1
1,inline,250,7009,-1,0,1
1,inline,250,7010,-1,0,1
1,inline,250,7011,-1,0,1
1,inline,250,7012,-1,0,1
1,inline,250,7026,-1,0,1
1,inline,250,7027,-1,0,1
1,inline,250,7051,-1,0,1
1,inline,250,7052,-1,0,1
1,inline,250,7076,-1,0,1
1,inline,1000,1,-1,0,1
1,inline,1000,2,-1,0,1
1,inline,1000,101,-1,0,1
1,inline,1000,102,-1,0,1
1,inline,1000,103,-1,0,1
1,inline,1000,104,-1,0,1
1,inline,1000,105,-1,0,1
1,inline,1000,201,-1,0,1
1,inline,1000,301,-1,0,1
1,inline,1000,302,-1,0,1
1,inline,1000,303,-1,0,1
1,inline,1000,401,-1,0,1
1,inline,1000,402,-1,0,1
1,inline,1000,501,-1,0,1
1,inline,1000,601,-1,0,1
1,inline,1000,602,-1,0,1
1,inline,1000,701,-1,0,1
1,inline,1000,702,-1,0,1
1,inline,1000,703,-1,0,1
1,inline,1000,704,-1,0,1
1,inline,1000,705,-1,0,1
1,inline,1000,801,-1,0,1
1,inline,1000,802,-1,0,1
1,inline,1000,803,-1,0,1
1,inline,1000,804,-1,0,1
1,inline,1000,805,-1,0,1
1,inline,1000,806,-1,0,1
1,inline,1000,901,-1,0,1
1,inline,1000,902,-1,0,1
1,inline,1000,903,-1,0,1
1,inline,1000,1001,-1,0,1
1,inline,1000,1002,-1,0,1
1,inline,1000,1003,-1,0,1
1,inline,1000,1101,-1,0,1
1,inline,1000,1102,-1,0,1
1,inline,1000,1103,-1,0,1
1,inline,1000,1104,-1,0,1
1,inline,1000,1105,-1,0,1
1,inline,1000,1201,-1,0,1
1,inline,1000,1202,-1,0,1
1,inline,1000,1301,-1,0,1
1,inline,1000,1302,-1,0,1
1,inline,1000,1303,-1,0,1
1,inline,1000,1304,-1,0,1
1,inline,1000,1305,-1,0,1
1,inline,1000,1401,-1,0,1
1,inline,1000,1501,-1,0,1
1,inline,1000,1502,-1,0,1
1,inline,1000,1503,-1,0,1
1,inline,1000,1504,-1,0,1
1,inline,1000,1505,-1,0,1
1,inline,1000,1506,-1,0,1
1,inline,1000,1507,-1,0,1
1,inline,1000,1508,-1,0,1
1,inline,1000,1509,-1,0,1
1,inline,1000,1510,-1,0,1
1,inline,1000,1511,-1,0,1
1,inline,1000,1512,-1,0,1
1,inline,1000,1513,-1,0,1
1,inline,1000,1601,-1,0,1
1,inline,1000,1602,-1,0,1
1,inline,1000,1603,-1,0,1
1,inline,1000,1604,-1,0,1
1,inline,1000,1605,-1,0,1
1,inline,1000,1606,-1,0,1
1,inline,1000,1701,-1,0,1
1,inline,1000,1702,-1,0,1
1,inline,1000,1703,-1,0,1
1,inline,1000,1704,-1,0,1
1,inline,1000,1705,-1,0,1
1,inline,1000,1706,-1,0,1
1,inline,1000,1801,-1,0,1
1,inline,1000,1901,-1,0,1
1,inline,1000,1902,-1,0,1
1,inline,1000,2001,-1,0,1
1,inline,1000,2002,-1,0,1
1,inline,1000,2101,-1,0,1
1,inline,1000,2201,-1,0,1
1,inline,1000,2301,-1,0,1
1,inline,1000,2302,-1,0,1
1,inline,1000,2303,-1,0,1
1,inline,1000,2304,-1,0,1
1,inline,1000,2305,-1,0,1
1,inline,1000,2401,-1,0,1
1,inline,1000,2402,-1,0,1
1,inline,1000,2403,-1,0,1
1,inline,1000,2404,-1,0,1
1,inline,1000,2405,-1,0,1
1,inline,1000,2406,-1,0,1
1,inline,1000,2407,-1,0,1
1,inline,1000,2408,-1,0,1
1,inline,1000,2409,-1,0,1
1,inline,1000,2410,-1,0,1
1,inline,1000,2411,-1,0,1
1,inline,1000,2412,-1,0,1
1,inline,1000,2501,-1,0,1
1,inline,1000,2502,-1,0,1
1,inline,1000,2601,-1,0,1
1,inline,1000,2602,-1,0,1
1,inline,1000,2701,-1,0,1
1,inline,1000,2702,-1,0,1
1,inline,1000,2801,-1,0,1
1,inline,1000,2802,-1,0,1
1,inline,1000,2803,-1,0,1
1,inline,1000,2901,-1,0,1
1,inline,1000,2902,-1,0,1
1,inline,1000,2903,-1,0,1
1,inline,1000,2904,-1,0,1
1,inline,1000,3001,-1,0,1
1,inline,1000,3002,-1,0,1
1,inline,1000,3003,-1,0,1
1,inline,1000,3101,-1,0,1
1,inline,1000,3102,-1,0,1
1,inline,1000,3103,-1,0,1
1,inline,1000,3104,-1,0,1
1,inline,1000,3105,-1,0,1
1,inline,1000,3106,-1,0,1
1,inline,1000,3107,-1,0,1
1,inline,1000,3108,-1,0,1
1,inline,1000,3201,-1,0,1
1,inline,1000,3301,-1,0,1
1,inline,1000,3401,-1,0,1
1,inline,1000,3402,-1,0,1
1,inline,1000,3501,-1,0,1
1,inline,1000,3502,-1,0,1
1,inline,1000,3503,-1,0,1
1,inline,1000,3504,-1,0,1
1,inline,1000,3505,-1,0,1
1,inline,1000,3506,-1,0,1
1,inline,1000,3507,-1,0,1
1,inline,1000,3508,-1,0,1
1,inline,1000,3601,-1,0,1
1,inline,1000,3602,-1,0,1
1,inline,1000,3701,-1,0,1
1,inline,1000,3702,-1,0,1
1,inline,1000,3703,-1,0,1
1,inline,1000,3704,-1,0,1
1,inline,1000,3705,-1,0,1
1,inline,1000,3706,-1,0,1
1,inline,1000,3801,-1,0,1
1,inline,1000,3802,-1,0,1
1,inline,1000,3901,-1,0,1
1,inline,1000,3902,-1,0,1
1,inline,1000,3903,-1,0,1
1,inline,1000,3904,-1,0,1
1,inline,1000,3905,-1,0,1
1,inline,1000,3906,-1,0,1
1,inline,1000,3907,-1,0,1
1,inline,1000,4001,-1,0,1
1,inline,1000,4002,-1,0,1
1,inline,1000,4003,-1,0,1
1,inline,1000,4004,-1,0,1
1,inline,1000,4101,-1,0,1
1,inline,1000,4102,-1,0,1
1,inline,1000,4201,-1,0,1
1,inline,1000,4301,-1,0,1
1,inline,1000,4401,-1,0,1
1,inline,1000,4402,-1,0,1
1,inline,1000,4501,-1,0,1
1,inline,1000,4601,-1,0,1
1,inline,1000,4602,-1,0,1
1,inline,1000,4701,-1,0,1
1,inline,1000,4702,-1,0,1
1,inline,1000,4703,-1,0,1
1,inline,1000,4704,-1,0,1
1,inline,1000,4705,-1,0,1
1,inline,1000,4706,-1,0,1
1,inline,1000,4707,-1,0,1
1,inline,1000,4708,-1,0,1
1,inline,1000,4801,-1,0,1
1,inline,1000,4901,-1,0,1
1,inline,1000,5001,-1,0,1
1,inline,1000,5002,-1,0,1
1,inline,1000,5101,-1,0,1
1,inline,1000,5201,-1,0,1
1,inline,1000,5202,-1,0,1
1,inline,1000,5203,-1,0,1
1,inline,1000,5204,-1,0,1
1,inline,1000,5205,-1,0,1
1,inline,1000,5301,-1,0,1
1,inline,1000,5302,-1,0,1
1,inline,1000,5303,-1,0,1
1,inline,1000,5304,-1,0,1
1,inline,1000,5305,-1,0,1
1,inline,1000,5306,-1,0,1
1,inline,1000,5401,-1,0,1
1,inline,1000,5402,-1,0,1
1,inline,1000,5403,-1,0,1
1,inline,1000,5501,-1,0,1
1,inline,1000,5502,-1,0,1
1,inline,1000,5503,-1,0,1
1,inline,1000,5504,-1,0,1
1,inline,1000,5505,-1,0,1
1,inline,1000,5601,-1,0,1
1,inline,1000,5602,-1,0,1
1,inline,1000,5603,-1,0,1
1,inline,1000,5604,-1,0,1
1,inline,1000,5605,-1,0,1
1,inline,1000,5606,-1,0,1
1,inline,1000,5607,-1,0,1
1,inline,1000,5608,-1,0,1
1,inline,1000,5609,-1,0,1
1,inline,1000,5610,-1,0,1
1,inline,1000,5611,-1,0,1
1,inline,1000,5612,-1,0,1
1,inline,1000,5701,-1,0,1
1,inline,1000,5702,-1,0,1
1,inline,1000,5801,-1,0,1
1,inline,1000,5802,-1,0,1
1,inline,1000,5803,-1,0,1
1,inline,1000,5804,-1,0,1
1,inline,1000,5805,-1,0,1
1,inline,1000,5806,-1,0,1
1,inline,1000,5807,-1,0,1
1,inline,1000,5901,-1,0,1
1,inline,1000,5902,-1,0,1
1,inline,1000,5903,-1,0,1
1,inline,1000,5904,-1,0,1
1,inline,1000,6001,-1,0,1
1,inline,1000,6002,-1,0,1
1,inline,1000,6003,-1,0,1
1,inline,1000,6101,-1,0,1
1,inline,1000,6201,-1,0,1
1,inline,1000,6202,-1,0,1
1,inline,1000,6301,-1,0,1
1,inline,1000,6401,-1,0,1
1,inline,1000,6402,-1,0,1
1,inline,1000,6501,-1,0,1
1,inline,1000,6502,-1,0,1
1,inline,1000,6503,-1,0,1
1,inline,1000,6504,-1,0,1
1,inline,1000,6505,-1,0,1
1,inline,1000,6601,-1,0,1
1,inline,1000,6701,-1,0,1
1,inline,1000,6702,-1,0,1
1,inline,1000,6703,-1,0,1
1,inline,1000,6801,-1,0,1
1,inline,1000,6802,-1,0,1
1,inline,1000,6901,-1,0,1
1,inline,1000,7001,-1,0,1
1,inline,1000,7002,-1,0,1
1,inline,1000,7101,-1,0,1
1,inline,1000,7102,-1,0,1
1,inline,1000,7103,-1,0,1
1,inline,1000,7104,-1,0,1
1,inline,1000,7105,-1,0,1
1,inline,1000,7201,-1,0,1
1,inline,1000,7202,-1,0,1
1,inline,1000,7203,-1,0,1
1,inline,1000,7204,-1,0,1
1,inline,1000,7205,-1,0,1
1,inline,1000,7206,-1,0,1
1,inline,1000,7301,-1,0,1
1,inline,1000,7302,-1,0,1
1,inline,1000,7303,-1,0,1
1,inline,1000,7401,-1,0,1
1,inline,1000,7402,-1,0,1
1,inline,1000,7403,-1,0,1
1,inline,1000,7501,-1,0,1
1,inline,1000,7502,-1,0,1
1,inline,1000,7503,-1,0,1
1,inline,1000,7504,-1,0,1
1,inline,1000,7505,-1,0,1
1,inline,1000,7601,-1,0,1
1,inline,1000,7602,-1,0,1
1,inline,1000,7701,-1,0,1
1,inline,1000,7702,-1,0,1
1,inline,1000,7703,-1,0,1
1,inline,1000,7704,-1,0,1
1,inline,1000,7705,-1,0,1
1,inline,1000,7801,-1,0,1
1,inline,1000,7901,-1,0,1
1,inline,1000,7902,-1,0,1
1,inline,1000,7903,-1,0,1
1,inline,1000,7904,-1,0,1
1,inline,1000,7905,-1,0,1
1,inline,1000,7906,-1,0,1
1,inline,1000,7907,-1,0,1
1,inline,1000,7908,-1,0,1
1,inline,1000,7909,-1,0,1
1,inline,1000,7910,-1,0,1
1,inline,1000,7911,-1,0,1
1,inline,1000,7912,-1,0,1
1,inline,1000,7913,-1,0,1
1,inline,1000,8001,-1,0,1
1,inline,1000,8002,-1,0,1
1,inline,1000,8003,-1,0,1
1,inline,1000,8004,-1,0,1
1,inline,1000,8005,-1,0,1
1,inline,1000,8006,-1,0,1
1,inline,1000,8101,-1,0,1
1,inline,1000,8102,-1,0,1
1,inline,1000,8103,-1,0,1
1,inline,1000,8104,-1,0,1
1,inline,1000,8105,-1,0,1
1,inline,1000,8106,-1,0,1
1,inline,1000,8201,-1,0,1
1,inline,1000,8301,-1,0,1
1,inline,1000,8302,-1,0,1
1,inline,1000,8401,-1,0,1
1,inline,1000,8402,-1,0,1
1,inline,1000,8501,-1,0,1
1,inline,1000,8601,-1,0,1
1,inline,1000,8701,-1,0,1
1,inline,1000,8702,-1,0,1
1,inline,1000,8703,-1,0,1
1,inline,1000,8704,-1,0,1
1,inline,1000,8705,-1,0,1
1,inline,1000,8801,-1,0,1
1,inline,1000,8802,-1,0,1
1,inline,1000,8803,-1,0,1
1,inline,1000,8804,-1,0,1
1,inline,1000,8805,-1,0,1
1,inline,1000,8806,-1,0,1
1,inline,1000,8807,-1,0,1
1,inline,1000,8808,-1,0,1
1,inline,1000,8809,-1,0,1
1,inline,1000,8810,-1,0,1
1,inline,1000,8811,-1,0,1
1,inline,1000,8812,-1,0,1
1,inline,1000,8901,-1,0,1
1,inline,1000,8902,-1,0,1
1,inline,1000,9001,-1,0,1
1,inline,1000,9002,-1,0,1
1,inline,1000,9101,-1,0,1
1,inline,1000,9102,-1,0,1
1,inline,1000,9201,-1,0,1
1,inline,1000,9202,-1,0,1
1,inline,1000,9203,-1,0,1
1,inline,1000,9301,-1,0,1
1,inline,1000,9302,-1,0,1
1,inline,1000,9303,-1,0,1
1,inline,1000,9304,-1,0,1
1,inline,1000,9401,-1,0,1
1,inline,1000,9402,-1,0,1
1,inline,1000,9403,-1,0,1
1,inline,1000,9501,-1,0,1
1,inline,1000,9502,-1,0,1
1,inline,1000,9503,-1,0,1
1,inline,1000,9504,-1,0,1
1,inline,1000,9505,-1,0,1
1,inline,1000,9506,-1,0,1
1,inline,1000,9507,-1,0,1
1,inline,1000,9508,-1,0,1
1,inline,1000,9601,-1,0,1
1,inline,1000,9701,-1,0,1
1,inline,1000,9801,-1,0,1
1,inline,1000,9802,-1,0,1
1,inline,1000,9901,-1,0,1
1,inline,1000,9902,-1,0,1
1,inline,1000,9903,-1,0,1
1,inline,1000,9904,-1,0,1
1,inline,1000,9905,-1,0,1
1,inline,1000,9906,-1,0,1
1,inline,1000,9907,-1,0,1
1,inline,1000,9908,-1,0,1
1,inline,1000,10001,-1,0,1
1,inline,1000,10002,-1,0,1
1,inline,1000,10101,-1,0,1
1,inline,1000,10102,-1,0,1
1,inline,1000,10103,-1,0,1
1,inline,1000,10104,-1,0,1
1,inline,1000,10105,-1,0,1
1,inline,1000,10106,-1,0,1
1,inline,1000,10201,-1,0,1
1,inline,1000,10202,-1,0,1
1,inline,1000,10301,-1,0,1
1,inline,1000,10302,-1,0,1
1,inline,1000,10303,-1,0,1
1,inline,1000,10304,-1,0,1
1,inline,1000,10305,-1,0,1
1,inline,1000,10306,-1,0,1
1,inline,1000,10307,-1,0,1
1,inline,1000,10401,-1,0,1
1,inline,1000,10402,-1,0,1
1,inline,1000,10403,-1,0,1
1,inline,1000,10404,-1,0,1
1,inline,1000,10501,-1,0,1
1,inline,1000,10502,-1,0,1
1,inline,1000,10601,-1,0,1
1,inline,1000,10701,-1,0,1
1,inline,1000,10801,-1,0,1
1,inline,1000,10802,-1,0,1
1,inline,1000,10901,-1,0,1
1,inline,1000,11001,-1,0,1
1,inline,1000,11002,-1,0,1
1,inline,1000,11101,-1,0,1
1,inline,1000,11102,-1,0,1
1,inline,1000,11103,-1,0,1
1,inline,1000,11104,-1,0,1
1,inline,1000,11105,-1,0,1
1,inline,1000,11106,-1,0,1
1,inline,1000,11107,-1,0,1
1,inline,1000,11108,-1,0,1
1,inline,1000,11201,-1,0,1
1,inline,1000,11301,-1,0,1
1,inline,1000,11401,-1,0,1
1,inline,1000,11402,-1,0,1
1,inline,1000,11501,-1,0,1
1,inline,1000,11601,-1,0,1
1,inline,1000,11602,-1,0,1
1,inline,1000,11603,-1,0,1
1,inline,1000,11604,-1,0,1
1,inline,1000,11605,-1,0,1
1,inline,1000,11701,-1,0,1
1,inline,1000,11702,-1,0,1
1,inline,1000,11703,-1,0,1
1,inline,1000,11704,-1,0,1
1,inline,1000,11705,-1,0,1
1,inline,1000,11706,-1,0,1
1,inline,1000,11801,-1,0,1
1,inline,1000,11802,-1,0,1
1,inline,1000,11803,-1,0,1
1,inline,1000,11901,-1,0,1
1,inline,1000,11902,-1,0,1
1,inline,1000,11903,-1,0,1
1,inline,1000,11904,-1,0,1
1,inline,1000,11905,-1,0,1
1,inline,1000,12001,-1,0,1
1,inline,1000,12002,-1,0,1
1,inline,1000,12003,-1,0,1
1,inline,1000,12004,-1,0,1
1,inline,1000,12005,-1,0,1
1,inline,1000,12006,-1,0,1
1,inline,1000,12007,-1,0,1
1,inline,1000,12008,-1,0,1
1,inline,1000,12009,-1,0,1
1,inline,1000,12010,-1,0,1
1,inline,1000,12011,-1,0,1
1,inline,1000,12012,-1,0,1
1,inline,1000,12101,-1,0,1
1,inline,1000,12102,-1,0,1
1,inline,1000,12201,-1,0,1
1,inline,1000,12202,-1,0,1
1,inline,1000,12203,-1,0,1
1,inline,1000,12204,-1,0,1
1,inline,1000,12205,-1,0,1
1,inline,1000,12206,-1,0,1
1,inline,1000,12207,-1,0,1
1,inline,1000,12301,-1,0,1
1,inline,1000,12302,-1,0,1
1,inline,1000,12303,-1,0,1
1,inline,1000,12304,-1,0,1
1,inline,1000,12401,-1,0,1
1,inline,1000,12402,-1,0,1
1,inline,1000,12403,-1,0,1
1,inline,1000,12501,-1,0,1
1,inline,1000,12601,-1,0,1
1,inline,1000,12602,-1,0,1
1,inline,1000,12701,-1,0,1
1,inline,1000,12801,-1,0,1
1,inline,1000,12802,-1,0,1
1,inline,1000,12901,-1,0,1
1,inline,1000,12902,-1,0,1
1,inline,1000,12903,-1,0,1
1,inline,1000,12904,-1,0,1
1,inline,1000,12905,-1,0,1
1,inline,1000,13001,-1,0,1
1,inline,1000,13101,-1,0,1
1,inline,1000,13102,-1,0,1
1,inline,1000,13103,-1,0,1
1,inline,1000,13201,-1,0,1
1,inline,1000,13202,-1,0,1
1,inline,1000,13301,-1,0,1
1,inline,1000,13401,-1,0,1
1,inline,1000,13402,-1,0,1
1,inline,1000,13501,-1,0,1
1,inline,1000,13502,-1,0,1
1,inline,1000,13503,-1,0,1
1,inline,1000,13504,-1,0,1
1,inline,1000,13505,-1,0,1
1,inline,1000,13601,-1,0,1
1,inline,1000,13602,-1,0,1
1,inline,1000,13603,-1,0,1
1,inline,1000,13604,-1,0,1
1,inline,1000,13605,-1,0,1
1,inline,1000,13606,-1,0,1
1,inline,1000,13701,-1,0,1
1,inline,1000,13702,-1,0,1
1,inline,1000,13703,-1,0,1
1,inline,1000,13801,-1,0,1
1,inline,1000,13802,-1,0,1
1,inline,1000,13803,-1,0,1
1,inline,1000,13901,-1,0,1
1,inline,1000,13902,-1,0,1
1,inline,1000,13903,-1,0,1
1,inline,1000,13904,-1,0,1
1,inline,1000,13905,-1,0,1
1,inline,1000,14001,-1,0,1
1,inline,1000,14002,-1,0,1
1,inline,1000,14101,-1,0,1
1,inline,1000,14102,-1,0,1
1,inline,1000,14103,-1,0,1
1,inline,1000,14104,-1,0,1
1,inline,1000,14105,-1,0,1
1,inline,1000,14201,-1,0,1
1,inline,1000,14301,-1,0,1
1,inline,1000,14302,-1,0,1
1,inline,1000,14303,-1,0,1
1,inline,1000,14304,-1,0,1
1,inline,1000,14305,-1,0,1
1,inline,1000,14306,-1,0,1
1,inline,1000,14307,-1,0,1
1,inline,1000,14308,-1,0,1
1,inline,1000,14309,-1,0,1
1,inline,1000,14310,-1,0,1
1,inline,1000,14311,-1,0,1
1,inline,1000,14312,-1,0,1
1,inline,1000,14313,-1,0,1
1,inline,1000,14401,-1,0,1
1,inline,1000,14402,-1,0,1
1,inline,1000,14403,-1,0,1
1,inline,1000,14404,-1,0,1
1,inline,1000,14405,-1,0,1
1,inline,1000,14406,-1,0,1
1,inline,1000,14501,-1,0,1
1,inline,1000,14502,-1,0,1
1,inline,1000,14503,-1,0,1
1,inline,1000,14504,-1,0,1
1,inline,1000,14505,-1,0,1
1,inline,1000,14506,-1,0,1
1,inline,1000,14601,-1,0,1
1,inline,1000,14701,-1,0,1
1,inline,1000,14702,-1,0,1
1,inline,1000,14801,-1,0,1
1,inline,1000,14802,-1,0,1
1,inline,1000,14901,-1,0,1
1,inline,1000,15001,-1,0,1
1,inline,1000,15101,-1,0,1
1,inline,1000,15102,-1,0,1
1,inline,1000,15103,-1,0,1
1,inline,1000,15104,-1,0,1
1,inline,1000,15105,-1,0,1
1,inline,1000,15201,-1,0,1
1,inline,1000,15202,-1,0,1
1,inline,1000,15203,-1,0,1
1,inline,1000,15204,-1,0,1
1,inline,1000,15205,-1,0,1
1,inline,1000,15206,-1,0,1
1,inline,1000,15207,-1,0,1
1,inline,1000,15208,-1,0,1
1,inline,1000,15209,-1,0,1
1,inline,1000,15210,-1,0,1
1,inline,1000,15211,-1,0,1
1,inline,1000,15212,-1,0,1
1,inline,1000,15301,-1,0,1
1,inline,1000,15302,-1,0,1
1,inline,1000,15401,-1,0,1
1,inline,1000,15402,-1,0,1
1,inline,1000,15501,-1,0,1
1,inline,1000,15502,-1,0,1
1,inline,1000,15601,-1,0,1
1,inline,1000,15602,-1,0,1
1,inline,1000,15603,-1,0,1
1,inline,1000,15701,-1,0,1
1,inline,1000,15702,-1,0,1
1,inline,1000,15703,-1,0,1
1,inline,1000,15704,-1,0,1
1,inline,1000,15801,-1,0,1
1,inline,1000,15802,-1,0,1
1,inline,1000,15803,-1,0,1
1,inline,1000,15901,-1,0,1
1,inline,1000,15902,-1,0,1
1,inline,1000,15903,-1,0,1
1,inline,1000,15904,-1,0,1
1,inline,1000,15905,-1,0,1
1,inline,1000,15906,-1,0,1
1,inline,1000,15907,-1,0,1
1,inline,1000,15908,-1,0,1
1,inline,1000,16001,-1,0,1
1,inline,1000,16101,-1,0,1
1,inline,1000,16201,-1,0,1
1,inline,1000,16202,-1,0,1
1,inline,1000,16301,-1,0,1
1,inline,1000,16302,-1,0,1
1,inline,1000,16303,-1,0,1
1,inline,1000,16304,-1,0,1
1,inline,1000,16305,-1,0,1
1,inline,1000,16306,-1,0,1
1,inline,1000,16307,-1,0,1
1,inline,1000,16308,-1,0,1
1,inline,1000,16401,-1,0,1
1,inline,1000,16402,-1,0,1
1,inline,1000,16501,-1,0,1
1,inline,1000,16502,-1,0,1
1,inline,1000,16503,-1,0,1
1,inline,1000,16504,-1,0,1
1,inline,1000,16505,-1,0,1
1,inline,1000,16506,-1,0,1
1,inline,1000,16601,-1,0,1
1,inline,1000,16602,-1,0,1
1,inline,1000,16701,-1,0,1
1,inline,1000,16702,-1,0,1
1,inline,1000,16703,-1,0,1
1,inline,1000,16704,-1,0,1
1,inline,1000,16705,-1,0,1
1,inline,1000,16706,-1,0,1
1,inline,1000,16707,-1,0,1
1,inline,1000,16801,-1,0,1
1,inline,1000,16802,-1,0,1
1,inline,1000,16803,-1,0,1
1,inline,1000,16804,-1,0,1
1,inline,1000,16901,-1,0,1
1,inline,1000,16902,-1,0,1
1,inline,1000,17001,-1,0,1
1,inline,1000,17101,-1,0,1
1,inline,1000,17201,-1,0,1
1,inline,1000,17202,-1,0,1
1,inline,1000,17301,-1,0,1
1,inline,1000,17401,-1,0,1
1,inline,1000,17402,-1,0,1
1,inline,1000,17501,-1,0,1
1,inline,1000,17502,-1,0,1
1,inline,1000,17503,-1,0,1
1,inline,1000,17504,-1,0,1
1,inline,1000,17505,-1,0,1
1,inline,1000,17506,-1,0,1
1,inline,1000,17507,-1,0,1
1,inline,1000,17508,-1,0,1
1,inline,1000,17601,-1,0,1
1,inline,1000,17701,-1,0,1
1,inline,1000,17801,-1,0,1
1,inline,1000,17802,-1,0,1
1,inline,1000,17901,-1,0,1
1,inline,1000,18001,-1,0,1
1,inline,1000,18002,-1,0,1
1,inline,1000,18003,-1,0,1
1,inline,1000,18004,-1,0,1
1,inline,1000,18005,-1,0,1
1,inline,1000,18101,-1,0,1
1,inline,1000,18102,-1,0,1
1,inline,1000,18103,-1,0,1
1,inline,1000,18104,-1,0,1
1,inline,1000,18105,-1,0,1
1,inline,1000,18106,-1,0,1
1,inline,1000,18201,-1,0,1
1,inline,1000,18202,-1,0,1
1,inline,1000,18203,-1,0,1
1,inline,1000,18301,-1,0,1
1,inline,1000,18302,-1,0,1
1,inline,1000,18303,-1,0,1
1,inline,1000,18304,-1,0,1
1,inline,1000,18305,-1,0,1
1,inline,1000,18401,-1,0,1
1,inline,1000,18402,-1,0,1
1,inline,1000,18403,-1,0,1
1,inline,1000,18404,-1,0,1
1,inline,1000,18405,-1,0,1
1,inline,1000,18406,-1,0,1
1,inline,1000,18407,-1,0,1
1,inline,1000,18408,-1,0,1
1,inline,1000,18409,-1,0,1
1,inline,1000,18410,-1,0,1
1,inline,1000,18411,-1,0,1
1,inline,1000,18412,-1,0,1
1,inline,1000,18501,-1,0,1
1,inline,1000,18502,-1,0,1
1,inline,1000,18601,-1,0,1
1,inline,1000,18602,-1,0,1
1,inline,1000,18603,-1,0,1
1,inline,1000,18604,-1,0,1
1,inline,1000,18605,-1,0,1
1,inline,1000,18606,-1,0,1
1,inline,1000,18607,-1,0,1
1,inline,1000,18701,-1,0,1
1,inline,1000,18702,-1,0,1
1,inline,1000,18703,-1,0,1
1,inline,1000,18704,-1,0,1
1,inline,1000,18801,-1,0,1
1,inline,1000,18802,-1,0,1
1,inline,1000,18803,-1,0,1
1,inline,1000,18901,-1,0,1
1,inline,1000,19001,-1,0,1
1,inline,1000,19002,-1,0,1
1,inline,1000,19101,-1,0,1
1,inline,1000,19201,-1,0,1
1,inline,1000,19202,-1,0,1
1,inline,1000,19301,-1,0,1
1,inline,1000,19302,-1,0,1
1,inline,1000,19303,-1,0,1
1,inline,1000,19304,-1,0,1
1,inline,1000,19305,-1,0,1
1,inline,1000,19401,-1,0,1
1,inline,1000,19501,-1,0,1
1,inline,1000,19502,-1,0,1
1,inline,1000,19503,-1,0,1
1,inline,1000,19601,-1,0,1
1,inline,1000,19602,-1,0,1
1,inline,1000,19701,-1,0,1
1,inline,1000,19801,-1,0,1
1,inline,1000,19802,-1,0,1
1,inline,1000,19901,-1,0,1
1,inline,1000,19902,-1,0,1
1,inline,1000,19903,-1,0,1
1,inline,1000,19904,-1,0,1
1,inline,1000,19905,-1,0,1
1,inline,1000,20001,-1,0,1
1,inline,1000,20002,-1,0,1
1,inline,1000,20003,-1,0,1
1,inline,1000,20004,-1,0,1
1,inline,1000,20005,-1,0,1
1,inline,1000,20006,-1,0,1
1,inline,1000,20101,-1,0,1
1,inline,1000,20102,-1,0,1
1,inline,1000,20103,-1,0,1
1,inline,1000,20201,-1,0,1
1,inline,1000,20202,-1,0,1
1,inline,1000,20203,-1,0,1
1,inline,1000,20301,-1,0,1
1,inline,1000,20302,-1,0,1
1,inline,1000,20303,-1,0,1
